会社名,銘柄コード,業種,優先市場,決算月,都道府県,時価総額,PBR,売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,PER(会予),負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
ビーマップ,4316,情報・通信業,グロース（内国株式）,2025-03-31,東京都,3462710016.0,7.643961,1494314000.0,-182806000.0,-0.42254,-179556000.0,-0.12088,-0.36240003,0.5251202597114628,,424131000.0,329686000.0,835578000.0,82135000.0,155112000.0,38303000.0,438259100.0,0.12656534852036538
レイ,4317,サービス業,スタンダード（内国株式）,2025-02-28,東京都,9130163200.0,1.3024474,10456954000.0,927437000.0,0.083330005,745577000.0,0.09527001,0.16845,0.7450262072280354,,2325605000.0,2153322000.0,5356499000.0,769429000.0,2867336000.0,292438000.0,3235600600.0,0.35438584493210373
クイック,4318,サービス業,プライム（内国株式）,2025-03-31,大阪府,44335980544.0,2.2677407,32501017000.0,4533486000.0,0.12622,3583562000.0,0.09205,0.16132,0.7098440220840883,13.974056,7288572000.0,7010182000.0,19406416000.0,120740000.0,15052626000.0,1762665000.0,13351709500.0,0.3011483976710399
ＴＡＣ,4319,サービス業,スタンダード（内国株式）,2025-03-31,東京都,6292439552.0,0.9359583,19196936000.0,725940000.0,0.0784,467482000.0,0.02256,0.06692,0.2970404929831345,,14711190000.0,11970478000.0,12009058000.0,5332288000.0,6470565000.0,1147082000.0,-1899174600.0,-0.3018184893641708
ユーソナー,431A,情報・通信業,グロース（内国株式）,2024-12-31,東京都,22777860096.0,,6074883000.0,910962000.0,0.0,634157000.0,0.0,,0.5379625833642596,,2283327000.0,1989508000.0,3870963000.0,306674000.0,3222573000.0,,1587636000.0,0.06970084078612826
ＣＥホールディングス,4320,情報・通信業,スタンダード（内国株式）,2024-09-30,北海道,15835684864.0,2.2754004,14554161000.0,1148247000.0,-0.01153,123420000.0,0.05929,0.15121001,0.5420755628722882,,4651630000.0,2837730000.0,7467596000.0,2164370000.0,3826460000.0,438348000.0,3122809600.0,0.19720079218671677
日本システム技術,4323,情報・通信業,プライム（内国株式）,2025-03-31,東京都,53168107520.0,3.712241,29324949000.0,3188390000.0,0.07032,2443453000.0,0.08590999,0.19357,0.6443926632272698,,8080959000.0,6057990000.0,16647188000.0,68127000.0,7110014000.0,1667447000.0,9733441900.0,0.183069181018689
電通グループ,4324,サービス業,プライム（内国株式）,2024-12-31,東京都,810691526656.0,1.400228,1410961000000.0,120970000000.0,0.07885,-192172000000.0,-0.19194001,-0.32309,0.19868444312654324,9.671725,2738225000000.0,2067395000000.0,2177355000000.0,547273000000.0,371989000000.0,146188000000.0,-458538400000.0,-0.5656139048244564
インテージホールディングス,4326,情報・通信業,プライム（内国株式）,2025-06-30,東京都,63697719296.0,1.9533035,65571087000.0,4241171000.0,0.0392,3505060000.0,0.04107,0.08229999,0.7060323181180401,19.763033,13601606000.0,12567135000.0,30533345000.0,339574000.0,15269232000.0,2561762000.0,18724972400.0,0.2939661357887246
テイクアンドギヴ・ニーズ,4331,サービス業,プライム（内国株式）,2025-03-31,東京都,11908780032.0,0.6744125,47668000000.0,4105000000.0,0.0010800001,3547000000.0,0.0,,0.3406772975714205,5.6666665,35031000000.0,14049000000.0,14515000000.0,23704000000.0,9074000000.0,15000000.0,-20505500000.0,-1.7218808261551404
東邦システムサイエンス,4333,情報・通信業,プライム（内国株式）,2025-03-31,東京都,19264974848.0,2.1963003,17342598000.0,1658699000.0,0.10496,1194944000.0,-0.0047299997,-0.00914,0.6798306537205075,,4154220000.0,2021500000.0,11420690000.0,,9166329000.0,580984000.0,7673158800.0,0.3982958119873482
ユークス,4334,情報・通信業,スタンダード（内国株式）,2025-01-31,大阪府,3510522880.0,1.4183915,3255738000.0,87859000.0,0.012510001,198412000.0,0.061440002,0.08653,0.8006608889519499,,626591000.0,496854000.0,2799559000.0,0.0,1690278000.0,119709000.0,2256764300.0,0.6428570264723641
ＩＰＳホールディングス,4335,情報・通信業,スタンダード（内国株式）,2024-06-30,大阪府,2610579456.0,1.557626,3129163000.0,328441000.0,0.10256,226458000.0,0.072620004,0.17157,0.5732934666480234,,1104727000.0,732924000.0,2224740000.0,,1027332000.0,4945000.0,1123474500.0,0.43035445537498324
ぴあ,4337,サービス業,プライム（内国株式）,2025-03-31,東京都,46629232640.0,5.305618,45362000000.0,2642000000.0,0.17209,1591000000.0,0.05228,0.34068,0.07083700440528634,,94911000000.0,76265000000.0,79662000000.0,17619000000.0,46301000000.0,1125000000.0,-14461500000.0,-0.3101380653559046
西菱電機,4341,サービス業,スタンダード（内国株式）,2025-03-31,大阪府,2612699904.0,0.5221224,19296000000.0,280000000.0,-0.0367,81000000.0,0.01227,0.04812,0.4475288303130148,,6707000000.0,6455000000.0,10513000000.0,900000000.0,905000000.0,118000000.0,3888600000.0,1.4883454445137838
イオンファンタジー,4343,サービス業,プライム（内国株式）,2025-02-28,,56016031744.0,6.704498,87240584000.0,4344861000.0,0.097349994,-1816753000.0,-0.0047400002,-0.049429998,0.1230662697678689,25.981651,46831210000.0,30758292000.0,12185447000.0,34846033000.0,6167459000.0,5323000.0,-34642036900.0,-0.618430756721902
ソースネクスト,4344,情報・通信業,プライム（内国株式）,2025-03-31,東京都,22544562176.0,3.135882,11455896000.0,-3480480000.0,-0.2502,-3896757000.0,-0.34303,-0.54403996,0.4583143781171513,29.369368,7854947000.0,6165215000.0,11342672000.0,5378810000.0,6008174000.0,2152084000.0,4994183800.0,0.221524985094481
シーティーエス,4345,サービス業,プライム（内国株式）,2025-03-31,長野県,35281436672.0,2.488635,11821000000.0,3078000000.0,0.26022,2190000000.0,0.20226,0.18701,0.7536299765807962,16.679688,4208000000.0,2393000000.0,7002000000.0,1811000000.0,4529000000.0,6206000000.0,7138200000.0,0.2023216930297231
ＮＥＸＹＺ．Ｇｒｏｕｐ,4346,その他金融業,スタンダード（内国株式）,2024-09-30,東京都,13138557952.0,3.9383893,24497000000.0,1189000000.0,0.05331,611000000.0,0.037639998,0.28708,0.13902518809290154,,13125000000.0,10464000000.0,12578000000.0,5703000000.0,5844000000.0,2746000000.0,1375200000.0,0.10466902113794474
ブロードメディア,4347,サービス業,スタンダード（内国株式）,2025-03-31,東京都,11528652800.0,2.5353549,15533925000.0,707021000.0,0.031159999,335267000.0,0.03727,0.109069996,0.4098254679053405,12.26687,5519050000.0,4877248000.0,7603869000.0,1154357000.0,5621071000.0,169455000.0,2203437500.0,0.1911270586620494
メディカルシステムネットワーク,4350,小売業,スタンダード（内国株式）,2025-03-31,北海道,14614248448.0,0.90457135,122387000000.0,3154000000.0,0.014149999,1262000000.0,0.009430001,0.07706,0.23034312753237185,5.6179776,54242000000.0,24377000000.0,22627000000.0,29789000000.0,8461000000.0,702000000.0,-31123600000.0,-2.1296750298684946
山田再生系債権回収総合事務所,4351,その他金融業,スタンダード（内国株式）,2024-12-31,神奈川県,3748418048.0,1.1743166,2290206000.0,36036000.0,-0.058819998,49698000.0,-0.070089996,-0.04354,0.5008900698307244,,3336204000.0,2236050000.0,5969557000.0,2150977000.0,917158000.0,370028000.0,2892372600.0,0.7716248729362644
応用技術,4356,情報・通信業,スタンダード（内国株式）,2024-12-31,大阪府,10317371392.0,9.783591,7837811000.0,937669000.0,-0.19424999,725662000.0,0.027460001,0.06505,0.7730860996593039,14.537409,1616988000.0,1526176000.0,6546219000.0,,626221000.0,200000.0,4929371000.0,0.4777739225150111
マナック・ケミカル・パートナーズ,4360,化学,スタンダード（内国株式）,2025-03-31,東京都,4652379136.0,0.45028824,9304000000.0,-342000000.0,0.03875,-895000000.0,-0.07988,-0.07121,0.814882176182192,,2341000000.0,2190000000.0,9045000000.0,,2767000000.0,1520000000.0,7768000000.0,1.6696833540266312
川口化学工業,4361,化学,スタンダード（内国株式）,2024-11-30,東京都,1941733888.0,0.6555483,8920750000.0,378140000.0,0.01028,336275000.0,0.0272,0.08351,0.33785209971667457,,5649136000.0,4887192000.0,6338634000.0,3091687000.0,744643000.0,55097000.0,728065900.0,0.3749565810739973
日本精化,4362,化学,プライム（内国株式）,2025-03-31,大阪府,61304987648.0,1.2586933,35663736000.0,4895384000.0,0.18493,3870959000.0,0.12812,0.09473,0.8054111655135132,15.899887,10726874000.0,7416814000.0,32213928000.0,1100000000.0,12300114000.0,10871513000.0,29097113100.0,0.4746288061759239
松本油脂製薬,4365,化学,スタンダード（内国株式）,2025-03-31,大阪府,57880137728.0,0.7266536,43131000000.0,9282000000.0,0.19299,6830000000.0,0.13471,0.072459996,0.8341510048429965,,13824000000.0,11018000000.0,66121000000.0,,32037000000.0,20707000000.0,66791900000.0,1.153969265136853
ダイトーケミックス,4366,化学,スタンダード（内国株式）,2025-03-31,大阪府,8437985280.0,0.54799217,18644000000.0,848000000.0,0.02362,820000000.0,0.042940002,0.054330003,0.6105219893136046,,9476000000.0,6298000000.0,13530000000.0,5448000000.0,2775000000.0,2100000000.0,5524000000.0,0.6546586438226164
広栄化学,4367,化学,スタンダード（内国株式）,2025-03-31,東京都,10315161600.0,0.8255638,20018256000.0,566265000.0,0.08425,288382000.0,0.00377,0.0056,0.613770266196105,,13602479000.0,7265787000.0,13039523000.0,7473129000.0,324825000.0,96000.0,-562888800.0,-0.054569072383703614
扶桑化学工業,4368,化学,プライム（内国株式）,2025-03-31,大阪府,203129307136.0,1.8499932,69501527000.0,16230509000.0,0.26529,11622785000.0,0.17796,0.12358,0.7353176830888928,20.031996,37453096000.0,18489603000.0,67052435000.0,20000000000.0,31295730000.0,714487000.0,30099479900.0,0.1481789128530216
トリケミカル研究所,4369,化学,プライム（内国株式）,2025-01-31,山梨県,94045708288.0,2.8251262,18905888000.0,5256445000.0,0.25237,4961998000.0,0.24483,0.18388,0.8550016310914064,17.1344,5356905000.0,4182189000.0,21456391000.0,1778121000.0,9439328000.0,3923209000.0,18845732300.0,0.20038907296320155
サイバーソリューションズ,436A,情報・通信業,グロース（内国株式）,2025-04-30,東京都,22520985600.0,14.337098,3126231000.0,1219830000.0,0.0,902661000.0,0.0,,0.44513049581326125,,3016057000.0,1946791000.0,1364370000.0,665248000.0,923689000.0,124863000.0,-1564282900.0,-0.06945890059092263
モビルス,4370,情報・通信業,グロース（内国株式）,2024-08-31,東京都,2253889536.0,1.6646827,1534111000.0,-352024000.0,0.08614001,-731727000.0,0.04854,0.05572,0.6325207558702185,-44.588234,721472000.0,409405000.0,1602472000.0,372220000.0,1352981000.0,,881000000.0,0.39087984833698614
コアコンセプト・テクノロジー,4371,情報・通信業,グロース（内国株式）,2024-12-31,東京都,15655840768.0,3.1519177,19166906000.0,2007379000.0,0.092650004,1439468000.0,0.072680004,0.32896,0.5237735417481867,7.945439,3814232000.0,3582568000.0,5828151000.0,906722000.0,2195129000.0,196091000.0,2151182700.0,0.1374044825747681
ユミルリンク,4372,情報・通信業,グロース（内国株式）,2024-12-31,東京都,5360636416.0,1.8975693,2669470000.0,637593000.0,0.18983999,469681000.0,0.15731,0.16471,0.8287211132206302,,588381000.0,538339000.0,2969032000.0,59080000.0,2540460000.0,,2380651000.0,0.44409857622397647
シンプレクス・ホールディングス,4373,情報・通信業,プライム（内国株式）,2025-03-31,東京都,233888088064.0,4.642289,47394000000.0,10804000000.0,0.26798,7781000000.0,0.18687999,0.20371,0.6176760902027284,26.875736,30212000000.0,14674000000.0,27559000000.0,18625000000.0,13438000000.0,4459000000.0,468300000.0,0.0020022396346745827
ＲＯＢＯＴ　ＰＡＹＭＥＮＴ,4374,情報・通信業,グロース（内国株式）,2024-12-31,東京都,10309903360.0,9.8332815,2762014000.0,479696000.0,0.27517998,320759000.0,0.14182,0.42272,0.1734600969463768,,5461250000.0,5456423000.0,6015823000.0,0.0,3883828000.0,188480000.0,686509000.0,0.06658733608148971
セーフィー,4375,情報・通信業,グロース（内国株式）,2024-12-31,東京都,50802294784.0,5.86367,15049858000.0,-580565000.0,-0.01114,-1552485000.0,-0.02033,-0.039219998,0.7753032972254301,-285.0,2454920000.0,2408521000.0,10246326000.0,2548000.0,6799232000.0,567842000.0,8188895400.0,0.16119144685918918
くふうカンパニーホールディングス,4376,情報・通信業,グロース（内国株式）,2024-09-30,東京都,10403563520.0,1.0271001,15544000000.0,632000000.0,0.00196,308000000.0,-0.00057,0.01035,0.5677880794701987,15.818182,6707000000.0,5201000000.0,12805000000.0,3554000000.0,7505000000.0,10000000.0,6105000000.0,0.5868181597837738
ワンキャリア,4377,情報・通信業,グロース（内国株式）,2024-12-31,東京都,45897994240.0,9.329451,5401367000.0,1296146000.0,0.4113,923371000.0,0.18757,0.28799,0.7053611762362547,12.702366,1689284000.0,1684925000.0,4683196000.0,105917000.0,4309661000.0,186164000.0,3124226800.0,0.06806891786302163
ＣＩＮＣ,4378,情報・通信業,グロース（内国株式）,2024-10-31,東京都,1460163712.0,1.3397677,1985268000.0,62979000.0,0.0,51924000.0,0.0,,0.7929274398647104,,395626000.0,368602000.0,1579774000.0,16685000.0,1352454000.0,,1184148000.0,0.8109693387586392
Ｐｈｏｔｏｓｙｎｔｈ,4379,情報・通信業,グロース（内国株式）,2024-12-31,東京都,5611544576.0,2.482985,2961529000.0,76337000.0,0.06274,155244000.0,0.057919998,0.01429,0.6211258189597539,,1278245000.0,1212689000.0,1869462000.0,92956000.0,1556437000.0,47918000.0,624759600.0,0.11133469431429498
Ｍマート,4380,情報・通信業,グロース（内国株式）,2025-01-31,,5985805312.0,3.140507,1294546000.0,521645000.0,0.45171002,345939000.0,0.29389998,0.2245,0.68155439402081,,847457000.0,847456000.0,2584130000.0,,2222105000.0,,1736673000.0,0.2901318886062695
ビープラッツ,4381,情報・通信業,グロース（内国株式）,2025-03-31,東京都,1339163392.0,5.533758,706256000.0,-207489000.0,-0.22024,-298069000.0,-0.35498002,-0.69295996,0.261602529739054,,803039000.0,644618000.0,195271000.0,696734000.0,68058000.0,,-607768000.0,-0.4538415578194061
ＨＥＲＯＺ,4382,情報・通信業,スタンダード（内国株式）,2025-04-30,東京都,14036382720.0,3.0335128,5929797000.0,306429000.0,0.07794,-177709000.0,-0.02368,0.013730001,0.5692486488158329,69.548874,2946233000.0,1487282000.0,4538859000.0,2054662000.0,1733938000.0,356294000.0,1842031800.0,0.1312326570702113
ラクスル,4384,情報・通信業,プライム（内国株式）,2024-07-31,東京都,59214008320.0,3.706444,51121000000.0,2524000000.0,0.049510002,2118000000.0,0.04362,0.17074,0.357431092264551,22.746494,28185000000.0,17983000000.0,24981000000.0,18393000000.0,17014000000.0,7524000000.0,2062800000.0,0.03483635137233689
メルカリ,4385,情報・通信業,プライム（内国株式）,2025-06-30,東京都,366120239104.0,3.6865015,192633000000.0,27840000000.0,0.1596,26114000000.0,0.13555999,0.30478,0.18255931352445826,22.100765,444123000000.0,319511000000.0,420241000000.0,199375000000.0,153398000000.0,35607000000.0,1042900000.0,0.002848517750759346
ＳＩＧグループ,4386,情報・通信業,スタンダード（内国株式）,2025-03-31,東京都,4404686848.0,1.7832745,8769202000.0,583754000.0,0.05302,480567000.0,0.04892,0.19774,0.42150371120073155,,3364325000.0,1843481000.0,3727904000.0,1610964000.0,2207245000.0,233094000.0,526744800.0,0.11958734370393997
ＺＵＵ,4387,情報・通信業,グロース（内国株式）,2025-03-31,東京都,2892528384.0,2.3670435,2993718000.0,14469000.0,-0.35676998,120104000.0,-0.040170003,0.01334,0.14461692377871777,,3348316000.0,3127543000.0,5380492000.0,297180000.0,2623451000.0,3974970000.0,4814655000.0,1.6645143489800236
エーアイ,4388,情報・通信業,グロース（内国株式）,2025-03-31,東京都,2957404160.0,1.3771355,1486037000.0,109036000.0,0.01699,-18039000.0,-0.010089999,,0.7963076318131054,,442166000.0,356158000.0,2121682000.0,129027000.0,1588951000.0,,1679516000.0,0.5679020888372592
プロパティデータバンク,4389,情報・通信業,グロース（内国株式）,2025-03-31,東京都,9565585408.0,1.247135,3320014000.0,936585000.0,0.25327998,634460000.0,0.18425,0.17116,0.7957916813199468,10.395913,987715000.0,856353000.0,3258092000.0,204000.0,2669966000.0,265095000.0,2455943500.0,0.25674785130725164
インフキュリオン,438A,情報・通信業,グロース（内国株式）,2025-03-31,東京都,23058386944.0,,7174418000.0,143190000.0,0.0,74724000.0,0.0,,0.46119688932359165,,2819943000.0,1660741000.0,4002119000.0,1379600000.0,1615931000.0,14488000.0,1192317600.0,0.05170863004839338
ＩＰＳ,4390,情報・通信業,プライム（内国株式）,2025-03-31,東京都,37366206464.0,2.6593266,15264000000.0,4414000000.0,0.30655,2544000000.0,0.16927,0.1934,0.36948918655278246,12.269051,21049000000.0,16747000000.0,23637000000.0,10069000000.0,3918000000.0,,2588000000.0,0.06926044265406968
ロジザード,4391,情報・通信業,グロース（内国株式）,2025-06-30,東京都,3875590912.0,2.358356,2177041000.0,408054000.0,0.20798,283173000.0,0.13121,0.16024,0.8448389220171736,14.167651,399775000.0,399774000.0,2048400000.0,,1707231000.0,,1648625000.0,0.4253867442240509
ＦＩＧ,4392,情報・通信業,プライム（内国株式）,2024-12-31,大分県,9264190464.0,1.1035371,12016000000.0,364000000.0,0.043080002,-1412000000.0,-0.1079,-0.1524,0.5138093740169865,,7725000000.0,5080000000.0,10710000000.0,4763000000.0,2614000000.0,829000000.0,3565300000.0,0.3848474417548417
バンク・オブ・イノベーション,4393,情報・通信業,グロース（内国株式）,2024-09-30,東京都,29728086016.0,5.5932426,13615000000.0,1330000000.0,0.22089,895000000.0,0.07281,0.18341999,0.7697345742847294,,1336000000.0,1193000000.0,5240000000.0,200000000.0,2300000000.0,,3904000000.0,0.1313236243294917
エクスモーション,4394,情報・通信業,グロース（内国株式）,2024-11-30,東京都,2436623360.0,1.4978162,1284756000.0,155544000.0,0.16,99225000.0,0.09747,0.08501001,0.9050400272265552,,167692000.0,167692000.0,1572021000.0,,1289463000.0,,1404329000.0,0.5763422542251257
アクリート,4395,情報・通信業,グロース（内国株式）,2024-12-31,東京都,6377230848.0,2.5264378,6347970000.0,331881000.0,0.13908,73498000.0,0.12495,0.24018,0.4978251728199688,,1497308000.0,1198645000.0,2669603000.0,502371000.0,1471151000.0,97553000.0,1240582100.0,0.19453303942871475
システムサポートホールディングス,4396,情報・通信業,プライム（内国株式）,2025-06-30,石川県,30505994240.0,5.0750313,26938147000.0,2218650000.0,0.04203,1457638000.0,0.05409,0.26333,0.4411475575958484,17.789186,7616102000.0,6081245000.0,10735179000.0,1985039000.0,5844937000.0,,3119077000.0,0.10224472526485338
チームスピリット,4397,情報・通信業,グロース（内国株式）,2024-08-31,東京都,8032862720.0,4.9456687,4421949000.0,-87333000.0,0.0012800001,-180100000.0,0.07367,0.25423,0.3328044911240889,99.38776,2463935000.0,2463933000.0,3123514000.0,,2543387000.0,,659579000.0,0.08211007992926338
ブロードバンドセキュリティ,4398,情報・通信業,スタンダード（内国株式）,2025-06-30,東京都,5937454592.0,2.8162873,6103956000.0,257906000.0,-0.04098,142725000.0,0.02327,0.06806,0.5549998314835138,10.668765,1690043000.0,1304247000.0,2561039000.0,383300000.0,1426410000.0,236117000.0,1036277900.0,0.17453234950146124
ＡＤＥＫＡ,4401,化学,プライム（内国株式）,2025-03-31,東京都,354372747264.0,1.1963954,407145000000.0,41010000000.0,0.10825,25019000000.0,0.06197,0.085889995,0.5462717125928436,12.889343,191343000000.0,122244000000.0,349889000000.0,64037000000.0,110117000000.0,42803000000.0,188508100000.0,0.531948637290569
日油,4403,化学,プライム（内国株式）,2025-03-31,東京都,673743241216.0,2.3931627,238310000000.0,45308000000.0,0.16614,36497000000.0,0.14728,0.12479,0.7797595717757198,17.711922,77647000000.0,58325000000.0,211978000000.0,5041000000.0,87064000000.0,41864000000.0,163635800000.0,0.24287560897035979
ミヨシ油脂,4404,食料品,スタンダード（内国株式）,2024-12-31,東京都,23197708288.0,0.5889538,57033000000.0,2962000000.0,0.01319,2819000000.0,0.15777001,0.26159,0.4267460732264187,,41640000000.0,25562000000.0,33763000000.0,19722000000.0,7071000000.0,10356000000.0,-627800000.0,-0.027063018131181355
新日本理化,4406,化学,スタンダード（内国株式）,2025-03-31,大阪府,8239508480.0,0.44456157,32703000000.0,829000000.0,0.0353,522000000.0,0.01676,0.03024,0.47402649324342333,,18525000000.0,9076000000.0,17584000000.0,7130000000.0,2942000000.0,9950000000.0,6024000000.0,0.7311115723252463
東邦化学工業,4409,化学,スタンダード（内国株式）,2025-03-31,東京都,15602763776.0,0.75973916,53613000000.0,1815000000.0,0.04282,1543000000.0,0.025710002,0.06832,0.3092894403347971,,46786000000.0,23777000000.0,36943000000.0,28581000000.0,5900000000.0,3730000000.0,-7232000000.0,-0.46350762620172353
ハリマ化成グループ,4410,化学,プライム（内国株式）,2025-03-31,東京都,20931102720.0,0.5662298,101006000000.0,2087000000.0,0.03423,763000000.0,0.00972,0.025120001,0.3731358202390948,,62037000000.0,45878000000.0,52143000000.0,42562000000.0,4746000000.0,9292000000.0,-3389600000.0,-0.16194082296300535
サイエンスアーツ,4412,情報・通信業,グロース（内国株式）,2024-08-31,東京都,12267086848.0,8.82023,1184775000.0,-31276000.0,0.09919,-31848000.0,0.06771,0.119849995,0.4998290433348926,,476892000.0,373791000.0,752490000.0,89024000.0,562344000.0,10000000.0,282598000.0,0.02303709132425961
ボードルア,4413,情報・通信業,プライム（内国株式）,2025-02-28,,84756127744.0,13.513179,11649705000.0,2460813000.0,0.18424,1799365000.0,0.14592,0.32737,0.5314336674165735,19.366549,4031004000.0,2825770000.0,5384041000.0,1792250000.0,3486412000.0,280250000.0,1549212000.0,0.018278466008726676
フレクト,4414,情報・通信業,グロース（内国株式）,2025-03-31,東京都,10903550976.0,3.8929856,7949168000.0,1085310000.0,0.06523,720787000.0,0.08708999,0.2793,0.6483992869841257,12.914244,1476197000.0,994036000.0,3733005000.0,517869000.0,2128101000.0,,2256808000.0,0.2069791763222367
ブロードエンタープライズ,4415,情報・通信業,グロース（内国株式）,2024-12-31,大阪府,7014127616.0,4.778012,4697147000.0,738693000.0,0.16021,346004000.0,0.08241,0.37394002,0.15188214153696308,,6743179000.0,5390946000.0,6860637000.0,3504804000.0,1040934000.0,,117458000.0,0.01674591715897289
Ｔｒｕｅ　Ｄａｔａ,4416,情報・通信業,グロース（内国株式）,2025-03-31,東京都,3945931264.0,3.6185129,1554285000.0,48469000.0,0.02683,13231000.0,0.00189,0.00278,0.7931654729055363,,281841000.0,278021000.0,1142272000.0,5480000.0,859557000.0,7485000.0,865670500.0,0.2193830662733004
グローバルセキュリティエキスパート,4417,情報・通信業,グロース（内国株式）,2025-03-31,東京都,52487888896.0,13.142161,8801647000.0,1615034000.0,0.22328,1010077000.0,0.12016,,0.37819059379397796,17.191343,5062248000.0,3630817000.0,4799420000.0,1929937000.0,1385388000.0,764371000.0,272231700.0,0.0051865621903636186
ＪＤＳＣ,4418,情報・通信業,グロース（内国株式）,2024-06-30,東京都,19541954560.0,4.903616,16457876000.0,50685000.0,0.01541,-278397000.0,0.01496,0.10719,0.4326812969759589,61.061947,4244165000.0,2421990000.0,5181177000.0,1646575000.0,2297785000.0,396904000.0,1214844800.0,0.06216598223427657
Ｆｉｎａｔｅｘｔホールディングス,4419,情報・通信業,グロース（内国株式）,2025-03-31,東京都,58174435328.0,6.1204004,7702356000.0,950127000.0,0.10599,659715000.0,0.11125,0.10487001,0.47842775415163796,64.91128,9399775000.0,8826340000.0,18079945000.0,1600600000.0,4454730000.0,46153000.0,8712477100.0,0.1497647042189095
イーソル,4420,情報・通信業,スタンダード（内国株式）,2024-12-31,,10626776064.0,2.1143649,11908042000.0,1113422000.0,0.00797,892392000.0,0.04,0.09364,0.7138318511813094,,1999818000.0,1746542000.0,5730165000.0,,3267624000.0,690630000.0,4213788000.0,0.3965255289678042
ディ・アイ・システム,4421,情報・通信業,スタンダード（内国株式）,2024-09-30,東京都,2875679744.0,1.8654886,6831167000.0,344307000.0,0.0252,241785000.0,0.03323,0.16083,0.49734774331714987,14.437956,1453798000.0,1186815000.0,2157356000.0,58430000.0,1072583000.0,,703558000.0,0.24465798094100982
ＶＡＬＵＥＮＥＸ,4422,情報・通信業,グロース（内国株式）,2024-07-31,東京都,1395863040.0,1.9743496,786381000.0,4915000.0,0.12195,3432000.0,-0.11884,-0.1097,0.7840177996997642,,217539000.0,217538000.0,938467000.0,36000.0,826014000.0,,720928000.0,0.5164747395274539
Ａｍａｚｉａ,4424,情報・通信業,グロース（内国株式）,2024-09-30,東京都,1729828864.0,1.8170512,3586956000.0,-400609000.0,-0.14158,-589444000.0,-0.16424999,-0.37338,0.6557067965107812,,670609000.0,663356000.0,1630785000.0,,928509000.0,103125000.0,1032363500.0,0.5968009445817641
Ｋｕｄａｎ,4425,情報・通信業,グロース（内国株式）,2025-03-31,東京都,11825448960.0,4.120566,517549000.0,-800595000.0,-1.45738,-801723000.0,-1.5088699,-0.37264,0.9179054990967834,-91.52839,280036000.0,273151000.0,2882149000.0,200000000.0,2593858000.0,500000000.0,2952113000.0,0.24964066987948
ＥｄｕＬａｂ,4427,情報・通信業,グロース（内国株式）,2024-09-30,東京都,3433908480.0,2.3864484,7141884000.0,-325746000.0,0.01069,-1273591000.0,-0.16233999,-0.57658,0.37333941763066925,1.0983982,1877090000.0,1662013000.0,2981753000.0,656425000.0,1671435000.0,127679000.0,1194038300.0,0.34771989613421495
シノプス,4428,情報・通信業,グロース（内国株式）,2024-12-31,大阪府,5487967232.0,2.9749415,1776478000.0,154914000.0,0.24768999,108239000.0,0.1074,0.117580004,0.8152446551892154,,400038000.0,395363000.0,976318000.0,,612550000.0,99180000.0,645706000.0,0.11765850135455036
リックソフト,4429,情報・通信業,グロース（内国株式）,2025-02-28,東京都,4221125632.0,1.3460225,9043848000.0,458672000.0,0.01642,355518000.0,0.02911,0.09467,0.45356406030678076,8.967495,3649238000.0,3598411000.0,6260338000.0,,3296981000.0,,2611100000.0,0.6185790776293104
東海ソフト,4430,情報・通信業,スタンダード（内国株式）,2025-05-31,愛知県,8293001216.0,1.3730136,10680090000.0,1120485000.0,0.1169,813368000.0,0.07612,,0.5389713418159937,,5181721000.0,2821401000.0,5227063000.0,2489053000.0,2198681000.0,196924000.0,183188800.0,0.02208956627747346
スマレジ,4431,情報・通信業,グロース（内国株式）,2025-04-30,大阪府,53333696512.0,6.8769913,11066132000.0,2375385000.0,0.19566,1639394000.0,0.14031,0.22948,0.7184823731518789,31.791046,3004105000.0,2805814000.0,7825243000.0,100000000.0,5912615000.0,,4821138000.0,0.09039572194129186
ウイングアーク１ｓｔ,4432,情報・通信業,プライム（内国株式）,2025-02-28,東京都,117692563456.0,2.6537514,28708071000.0,8216817000.0,0.27195,5929546000.0,0.18462,0.12257,0.6106699930178071,17.604355,26590759000.0,14840239000.0,17824050000.0,8558328000.0,14715413000.0,5315992000.0,-5045514600.0,-0.04287029232638214
ヒト・コミュニケーションズ・ホールディングス,4433,情報・通信業,プライム（内国株式）,2024-08-31,東京都,17342812160.0,0.9983197,58547000000.0,1569000000.0,0.04137,-43000000.0,0.013409999,0.056399997,0.42976834650774254,9.6333,21491000000.0,12763000000.0,27247000000.0,9530000000.0,14251000000.0,672000000.0,6226400000.0,0.35901905311301024
サーバーワークス,4434,情報・通信業,スタンダード（内国株式）,2025-02-28,東京都,13770544128.0,1.3611295,35717021000.0,1072076000.0,-0.011410001,677331000.0,0.04923,0.054180004,0.5592147512804735,17.576056,9033359000.0,8709173000.0,15222436000.0,0.0,6051973000.0,3806775000.0,8853819500.0,0.6429534968046253
