会社名,銘柄コード,業種,優先市場,決算月,都道府県,時価総額,PBR,売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,PER(会予),負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
セントラルスポーツ,4801,サービス業,プライム（内国株式）,2025-03-31,,26903871488.0,1.041212,46595000000.0,1947000000.0,0.01957,1359000000.0,0.013739999,0.025290001,0.6278764610113479,,15314000000.0,8239000000.0,8774000000.0,4949000000.0,5379000000.0,168000000.0,-6422400000.0,-0.2387165729238856
パラカ,4809,不動産業,プライム（内国株式）,2024-09-30,東京都,19820298240.0,0.97665817,16380000000.0,3028000000.0,0.17793,1817000000.0,0.08781,0.117089994,0.4361166096814828,,25068000000.0,4334000000.0,4548000000.0,23119000000.0,3544000000.0,24000000.0,-20503200000.0,-1.0344546662078884
ドリーム・アーツ,4811,情報・通信業,グロース（内国株式）,2024-12-31,東京都,14924054528.0,5.6961994,5033855000.0,773510000.0,0.18677,551343000.0,0.14357,0.33657002,0.4880918098393902,,2421122000.0,2344637000.0,3954790000.0,300000000.0,3571189000.0,158253000.0,1644445100.0,0.1101875563986146
電通総研,4812,情報・通信業,プライム（内国株式）,2024-12-31,東京都,495100231680.0,5.2004676,152642000000.0,21040000000.0,0.13722,15117000000.0,0.10373,0.185,0.6189600287787363,26.790115,56139000000.0,52544000000.0,119058000000.0,1956000000.0,6354000000.0,3388000000.0,65290600000.0,0.1318734991871293
ＡＣＣＥＳＳ,4813,情報・通信業,プライム（内国株式）,2025-01-31,東京都,20270258176.0,2.7566037,15930903000.0,-2259548000.0,-0.29578,-5383524000.0,-0.45766997,-0.67648005,0.4668982900204629,35.12987,11477256000.0,9984590000.0,17248067000.0,1032004000.0,10809048000.0,675971000.0,6243990700.0,0.3080370583238495
ネクストウェア,4814,情報・通信業,スタンダード（内国株式）,2025-03-31,大阪府,2363409664.0,2.0952315,3009759000.0,-75504000.0,-0.14656,-105947000.0,-0.03734,-0.093789995,0.790739743073175,,323558000.0,313543000.0,1017014000.0,1950000.0,453298000.0,140211000.0,791603700.0,0.3349413823840571
東映アニメーション,4816,情報・通信業,スタンダード（内国株式）,2025-03-31,東京都,564205453312.0,3.5763638,100836000000.0,32433000000.0,0.39504,23623000000.0,0.25183,0.16486,0.8021625301078646,24.957033,37783000000.0,34035000000.0,127940000000.0,,82474000000.0,20703000000.0,104649100000.0,0.1854804830149879
デジタルガレージ,4819,情報・通信業,プライム（内国株式）,2025-03-31,東京都,143814033408.0,1.9935646,38307000000.0,3716000000.0,-0.24443,-7190000000.0,-0.36635,-0.13534,0.3331963736613296,27.60412,148649000000.0,97558000000.0,144446000000.0,61632000000.0,56354000000.0,12896000000.0,4824200000.0,0.0335447096898656
イーエムシステムズ,4820,情報・通信業,プライム（内国株式）,2024-12-31,大阪府,55933161472.0,2.7339137,24837000000.0,4473000000.0,0.10064,2425000000.0,0.11705,0.14931,0.6501310429757807,23.151861,11051000000.0,9072000000.0,18349000000.0,1439000000.0,11884000000.0,906000000.0,7932200000.0,0.1418156920017982
ウェザーニューズ,4825,情報・通信業,プライム（内国株式）,2025-05-31,千葉県,87305863168.0,4.0564404,23505624000.0,4517300000.0,0.15201001,3115362000.0,0.14819,0.17116,0.8360004582696454,13.597929,4212179000.0,3570268000.0,22372531000.0,,16979356000.0,190368000.0,18293609600.0,0.2095347200771403
ＣＩＪ,4826,情報・通信業,プライム（内国株式）,2025-06-30,神奈川県,31078277120.0,2.1306403,26899791000.0,2170384000.0,0.0907,1495762000.0,0.05984,0.11366,0.7772429860205504,,4160398000.0,3998890000.0,13633681000.0,647486000.0,8830862000.0,2363978000.0,11128067600.0,0.3580657819940309
ビジネスエンジニアリング,4828,情報・通信業,プライム（内国株式）,2025-03-31,東京都,75079065600.0,5.6100307,20776900000.0,4676353000.0,0.28613,3330791000.0,0.17903,0.31047,0.7253882278418448,25.02994,5067009000.0,5030364000.0,14336426000.0,100000000.0,9347420000.0,1044062000.0,10000260400.0,0.1331963886348633
日本エンタープライズ,4829,情報・通信業,スタンダード（内国株式）,2025-05-31,東京都,4277373952.0,0.9153356,4442255000.0,67815000.0,-0.01017,21693000.0,0.0053899996,0.0082,0.8473872957416397,,694661000.0,608485000.0,4711295000.0,0.0,3861128000.0,279940000.0,4212592000.0,0.9848547373395516
ＪＦＥシステムズ,4832,情報・通信業,スタンダード（内国株式）,2025-03-31,東京都,58579136512.0,1.7334663,63971753000.0,7589259000.0,0.07017,5442363000.0,0.077649996,0.15389,0.6219793422567214,,18920734000.0,12521638000.0,40271064000.0,3529216000.0,24053157000.0,1864859000.0,22655731300.0,0.3867542720667954
Ｄｅｆ　ｃｏｎｓｕｌｔｉｎｇ,4833,サービス業,グロース（内国株式）,2025-03-31,東京都,5272375296.0,1.9183277,619677000.0,-427215000.0,-0.18594,-427937000.0,-0.08248,-0.59914,0.7184007108778737,,121057000.0,101968000.0,313312000.0,,183018000.0,0.0,192255000.0,0.0364645893371548
スペースシャワーＳＫＩＹＡＫＩホールディングス,4838,情報・通信業,スタンダード（内国株式）,2025-03-31,東京都,14729140224.0,1.8265026,20637129000.0,877460000.0,0.107259996,287555000.0,0.02246,0.06669,0.5024684312604301,,7877830000.0,7077994000.0,10306307000.0,67481000.0,6489456000.0,43758000.0,2459107600.0,0.1669552711564979
ＷＯＷＯＷ,4839,情報・通信業,プライム（内国株式）,2025-03-31,東京都,40331563008.0,0.5828955,76757000000.0,2036000000.0,0.02416,637000000.0,0.0294,0.03319,0.6769420591249664,100.49296,32467000000.0,30372000000.0,69510000000.0,,28751000000.0,3076000000.0,39196200000.0,0.9718492683317332
トライアイズ,4840,サービス業,グロース（内国株式）,2024-12-31,東京都,3809226496.0,0.73779315,961299000.0,2212000.0,0.16578,194782000.0,0.25797,0.0499,0.9213558353965904,,446122000.0,209691000.0,3809279000.0,233527000.0,2878648000.0,36547000.0,3388739900.0,0.8896136534696623
スカラ,4845,情報・通信業,プライム（内国株式）,2024-06-30,東京都,6719033856.0,1.398925,10714549000.0,-2272203000.0,0.06871,-2887886000.0,0.12006,0.19632,0.3416147728269508,6.559322,8130463000.0,5512441000.0,9106102000.0,6186115000.0,6817385000.0,1441270000.0,1984528000.0,0.2953591308708536
インテリジェント　ウェイブ,4847,情報・通信業,プライム（内国株式）,2025-06-30,東京都,25370030080.0,2.6774688,15596131000.0,1848368000.0,0.09909,1349786000.0,0.08655,0.14438,0.506959619552176,13.90244,9215223000.0,8417575000.0,10460943000.0,8829000.0,6431303000.0,1260056000.0,2127759200.0,0.0838690058029288
フルキャストホールディングス,4848,サービス業,プライム（内国株式）,2024-12-31,東京都,59165921280.0,2.0674388,68556000000.0,7132000000.0,0.11604,5493000000.0,0.06909,0.16433,0.6961994791164271,11.085677,12599000000.0,10191000000.0,27468000000.0,1000000000.0,17531000000.0,2740000000.0,16787000000.0,0.2837275180852216
エン,4849,サービス業,プライム（内国株式）,2025-03-31,東京都,59050754048.0,1.7870064,65678000000.0,5894000000.0,0.088719994,7628000000.0,0.1144,0.22728,0.6603385901443574,7.6039305,19327000000.0,16540000000.0,37089000000.0,551000000.0,27481000000.0,4661000000.0,21024700000.0,0.3560445643574654
セルソース,4880,医薬品,プライム（内国株式）,2024-10-31,東京都,9769180160.0,1.6033459,4355063000.0,129162000.0,0.10656,237940000.0,0.13996,0.11675,0.8533113288100242,27.31302,1037809000.0,441592000.0,5068814000.0,77290000.0,4320915000.0,176571000.0,4154604700.0,0.4252766999846177
ファンペップ,4881,医薬品,グロース（内国株式）,2024-12-31,東京都,3650740992.0,1.4756517,6127000.0,-901757000.0,-235.66669,-889092000.0,0.0,-0.60779,0.8189526000151094,-2.7692308,563176000.0,460087000.0,2646571000.0,,2346111000.0,29970000.0,2104374000.0,0.5764238012533319
ペルセウスプロテオミクス,4882,医薬品,グロース（内国株式）,2025-03-31,東京都,4292089856.0,3.4163752,120375000.0,-826430000.0,-9.30027,-904800000.0,0.0,-0.54459,0.7875400599394008,-4.336811,386430000.0,124866000.0,1775974000.0,,1667921000.0,,1389544000.0,0.3237453190914743
モダリス,4883,医薬品,グロース（内国株式）,2024-12-31,東京都,5462295040.0,1.7138166,0.0,-1337650000.0,0.0,-1317894000.0,0.0,-0.72435,0.9611350140550756,3.3617423,143472000.0,117322000.0,3617079000.0,0.0,3575277000.0,,3473607000.0,0.6359244556661663
クリングルファーマ,4884,医薬品,グロース（内国株式）,2024-09-30,大阪府,2905752320.0,2.0925756,80038000.0,-817882000.0,-12.61241,-756453000.0,0.0,-0.52383,0.7646375030693338,,648921000.0,128172000.0,2755990000.0,,2313475000.0,,2107069000.0,0.7251371651662314
室町ケミカル,4885,医薬品,スタンダード（内国株式）,2025-05-31,福岡県,2914590976.0,,6653027000.0,432192000.0,0.05682,241277000.0,0.00587,,0.4657127053395014,,2812795000.0,1455333000.0,3608522000.0,1647258000.0,1058068000.0,301431000.0,1006728700.0,0.3454099420089606
あすか製薬ホールディングス,4886,医薬品,プライム（内国株式）,2025-03-31,東京都,57984884736.0,0.866883,64139000000.0,5332000000.0,0.07356,5101000000.0,0.07113,0.07197,0.6496210237332644,11.977945,31340000000.0,22879000000.0,58047000000.0,10902000000.0,10603000000.0,12327000000.0,35335900000.0,0.6093984692886982
サワイグループホールディングス,4887,医薬品,プライム（内国株式）,2025-03-31,大阪府,215432151040.0,1.2263181,189024000000.0,20808000000.0,0.14096,22938000000.0,0.06356,,0.4902502093772823,10.9014435,180769000000.0,102815000000.0,200823000000.0,91339000000.0,38785000000.0,4134000000.0,22947800000.0,0.1065198480784755
ステラファーマ,4888,医薬品,グロース（内国株式）,2025-03-31,大阪府,10242726912.0,3.3581007,961058000.0,-90247000.0,-1.65217,-140811000.0,-0.13609,-0.0469,0.5921034560163512,,2209618000.0,390444000.0,5243479000.0,766780000.0,3206471000.0,,3033861000.0,0.2961966111237077
レナサイエンス,4889,医薬品,グロース（内国株式）,2025-03-31,東京都,24241211392.0,14.664945,132693000.0,-178828000.0,-10.2,113427000.0,0.61765,0.03886,0.919197889024144,,151210000.0,151210000.0,1871252000.0,0.0,1799816000.0,,1720042000.0,0.0709552823984548
坪田ラボ,4890,医薬品,グロース（内国株式）,2025-03-31,東京都,8440264704.0,6.0794206,1357133000.0,235468000.0,-8.75572,205766000.0,0.13053,0.13748999,0.6341170609674395,,915850000.0,846636000.0,2445308000.0,90380000.0,1538853000.0,,1529458000.0,0.1812097195571557
ティムス,4891,医薬品,グロース（内国株式）,2025-02-28,東京都,6549948928.0,2.1898808,0.0,-907791000.0,0.0,-660548000.0,0.0,-0.22412,0.9285086514422038,-4.5,216781000.0,216781000.0,3029096000.0,,2922950000.0,,2812315000.0,0.4293644165648065
サイフューズ,4892,医薬品,グロース（内国株式）,2024-12-31,東京都,5150342144.0,2.0636604,54446000.0,-896133000.0,-46.2,-872238000.0,0.0,-0.31451,0.7226845586456627,,975596000.0,648595000.0,3240113000.0,852800000.0,3052570000.0,,2264517000.0,0.4396828281861035
ノイルイミューン・バイオテック,4893,医薬品,グロース（内国株式）,2024-12-31,東京都,6451944448.0,1.4962844,7587000.0,-1069182000.0,-85.5,-964455000.0,0.0,-0.14854999,0.984443265782976,-5.137931,74675000.0,69441000.0,4775376000.0,,4670939000.0,,4700701000.0,0.7285712141333056
クオリプス,4894,医薬品,グロース（内国株式）,2025-03-31,東京都,51991150592.0,9.728511,175205000.0,-590262000.0,-2.30588,-644342000.0,-2.50769,,0.962606126610154,,211913000.0,177315000.0,5125116000.0,,4594824000.0,,4913203000.0,0.0945007553026919
ケイファーマ,4896,医薬品,グロース（内国株式）,2024-12-31,東京都,7809895936.0,,0.0,-836346000.0,0.0,-846455000.0,0.0,,0.9597292561684232,,94760000.0,63460000.0,2348139000.0,,2268198000.0,,2253379000.0,0.2885286844364939
富士フイルムホールディングス,4901,化学,プライム（内国株式）,2025-03-31,東京都,4097687945216.0,1.1741495,3195828000000.0,330155000000.0,0.1011,260951000000.0,0.08326,0.08154,0.6378168912674279,14.652015,1897226000000.0,1125940000000.0,1581681000000.0,802285000000.0,172111000000.0,72298000000.0,-264936400000.0,-0.0646550941755606
コニカミノルタ,4902,電気機器,プライム（内国株式）,2025-03-31,東京都,296500133888.0,0.59734166,1127882000000.0,-64014000000.0,0.05593,-47484000000.0,-0.01307,-0.1336,0.3803699119855523,12.441861,743563000000.0,422053000000.0,687805000000.0,438169000000.0,89904000000.0,20900000000.0,-41128000000.0,-0.1387115731136084
資生堂,4911,化学,プライム（内国株式）,2024-12-31,東京都,1027178037248.0,1.6730918,990586000000.0,7575000000.0,0.04502,-10813000000.0,-0.0013600001,-0.00064000004,0.4748845213567915,20.737215,677205000000.0,398562000000.0,477800000000.0,363160000000.0,98479000000.0,89556000000.0,-136715800000.0,-0.1330984454908001
ライオン,4912,化学,プライム（内国株式）,2024-12-31,東京都,427843813376.0,1.4552541,412943000000.0,28388000000.0,0.0736,21197000000.0,0.05045,0.07716,0.5907813672267065,22.409796,181474000000.0,142378000000.0,251424000000.0,29736000000.0,102240000000.0,27000000000.0,88850000000.0,0.2076692410225793
高砂香料工業,4914,化学,プライム（内国株式）,2025-03-31,,145299947520.0,1.0354383,229207000000.0,15342000000.0,0.06815,13325000000.0,0.05292,0.090579994,0.5500202155820181,6.3717947,115782000000.0,80375000000.0,155016000000.0,60707000000.0,35590000000.0,23204000000.0,55476800000.0,0.3818088096168364
マンダム,4917,化学,プライム（内国株式）,2025-03-31,大阪府,108329336832.0,1.555337,76183000000.0,1033000000.0,0.06768,1859000000.0,0.02466,0.02406,0.7168280474295327,86.54887,20821000000.0,15013000000.0,60610000000.0,95000000.0,29119000000.0,6872000000.0,44599400000.0,0.4117019572377326
アイビー化粧品,4918,化学,スタンダード（内国株式）,2025-03-31,東京都,1874586368.0,0.77346385,2929931000.0,422626000.0,0.27006,43013000.0,-0.01565,-0.04227,0.6919731474839153,,1098790000.0,884795000.0,2472064000.0,211344000.0,577937000.0,,1373274000.0,0.7325744086494925
ミルボン,4919,化学,プライム（内国株式）,2024-12-31,東京都,75701338112.0,1.6351457,51316414000.0,6839518000.0,0.08998,5017568000.0,0.06117,0.06625,0.8288263538353884,16.081556,10081966000.0,9208070000.0,30935977000.0,,13829730000.0,875480000.0,21466847000.0,0.2835728870240026
日本色材工業研究所,4920,化学,スタンダード（内国株式）,2025-02-28,,2229698816.0,0.5838435,17632212000.0,489251000.0,0.00592,216299000.0,0.0008,0.0033500001,0.2252339603815364,,13085332000.0,6245206000.0,6734766000.0,9732511000.0,949024000.0,259060000.0,-6169224000.0,-2.766841851343567
コーセー,4922,化学,プライム（内国株式）,2024-12-31,東京都,337651924992.0,1.2499237,322758000000.0,17368000000.0,0.05732,7510000000.0,0.0092400005,0.015240001,0.7107310745169281,18.155592,92491000000.0,71162000000.0,240336000000.0,11222000000.0,113970000000.0,16750000000.0,159570000000.0,0.4725872657286959
コタ,4923,化学,プライム（内国株式）,2025-03-31,京都府,33132857344.0,3.0720623,9376747000.0,1831954000.0,0.104499996,1304523000.0,0.14105,0.12637,0.7533212084493132,21.603039,3670073000.0,2287609000.0,8898184000.0,,5167478000.0,191837000.0,5362396900.0,0.1618452898379762
ハーバー研究所,4925,化学,スタンダード（内国株式）,2025-03-31,東京都,6281038336.0,0.712459,12061829000.0,589511000.0,0.02321,576566000.0,0.05317,0.07452,0.7231748315422291,,3417224000.0,2658545000.0,9035495000.0,1816930000.0,4743538000.0,,5618271000.0,0.8944812464841482
シーボン,4926,化学,スタンダード（内国株式）,2025-03-31,東京都,5093808128.0,0.8823501,8838895000.0,171019000.0,0.014140001,136272000.0,0.02784,0.04476,0.6691436528392846,,2819886000.0,2490913000.0,4613892000.0,0.0,2653637000.0,317142000.0,2016005400.0,0.3957756847805634
ポーラ・オルビスホールディングス,4927,化学,プライム（内国株式）,2024-12-31,東京都,293953339392.0,1.7826878,170359000000.0,13815000000.0,0.09689999,9286000000.0,0.03787,0.038829997,0.8231429712460064,24.845707,35405000000.0,27351000000.0,106120000000.0,2115000000.0,45176000000.0,15407000000.0,81499900000.0,0.2772545471623855
ノエビアホールディングス,4928,化学,プライム（内国株式）,2024-09-30,兵庫県,151482777600.0,3.040662,63823000000.0,11426000000.0,0.15066,7970000000.0,0.12094,0.1528,0.6993108498646545,17.926435,22566000000.0,9323000000.0,50148000000.0,828000000.0,29223000000.0,3112000000.0,29760400000.0,0.1964606173157469
アジュバンホールディングス,4929,化学,スタンダード（内国株式）,2025-03-31,兵庫県,6064299520.0,1.4819883,4098140000.0,126600000.0,-0.01338,40729000.0,0.00955,0.00897,0.7896647861007433,,1113099000.0,658518000.0,3532459000.0,30509000.0,2224895000.0,201882000.0,2560677400.0,0.4222544403611515
新日本製薬,4931,化学,プライム（内国株式）,2024-09-30,福岡県,45859147776.0,2.0723093,40043000000.0,4177000000.0,0.12975,2795000000.0,0.06087,0.11579,0.8004922489163177,15.997052,5431000000.0,4873000000.0,23062000000.0,253000000.0,16341000000.0,324000000.0,17857800000.0,0.38940540472376
アルマード,4932,化学,スタンダード（内国株式）,2025-03-31,東京都,10088402944.0,15.079813,8477456000.0,946455000.0,-0.35016,650413000.0,0.05001,0.62055,0.3968557801460497,10.469349,2847854000.0,2789595000.0,4429546000.0,2105485000.0,1570538000.0,,1581692000.0,0.1567831904395431
Ｉ－ｎｅ,4933,化学,プライム（内国株式）,2024-12-31,大阪府,21946345472.0,1.3263552,45006000000.0,4584000000.0,0.07024,2938000000.0,0.05573,0.16007,0.4710303789539617,7.562519,18579000000.0,17728000000.0,21712000000.0,10020000000.0,8394000000.0,,3133000000.0,0.1427572533202488
プレミアアンチエイジング,4934,化学,グロース（内国株式）,2024-07-31,東京都,6043222528.0,0.91439277,20359000000.0,139000000.0,-0.1776,-1483000000.0,0.02915,0.07399,0.5564442828576622,67.281555,4880000000.0,3759000000.0,8882000000.0,2442000000.0,4760000000.0,10000000.0,4009000000.0,0.663387783823141
リベルタ,4935,化学,スタンダード（内国株式）,2024-12-31,東京都,12487945216.0,9.368314,8635801000.0,71936000.0,0.01575,-21174000.0,-0.018480001,-0.11161,0.2442364954785289,69.12106,4864564000.0,3582289000.0,4803732000.0,3441852000.0,1005452000.0,,-60832000.0,-0.0048712577568053
アクシージア,4936,化学,スタンダード（内国株式）,2024-07-31,東京都,9857142784.0,1.3019614,12192379000.0,918345000.0,0.02582,794348000.0,0.023740001,0.03911,0.8094262302856291,9.953811,2006453000.0,1684804000.0,8631804000.0,949010000.0,4928836000.0,,6625351000.0,0.6721370629584663
Ｗａｑｏｏ,4937,化学,グロース（内国株式）,2024-09-30,東京都,4931702784.0,2.494512,1943404000.0,56115000.0,0.041490003,-17405000.0,0.017439999,0.01582,0.6830360419643888,,993211000.0,597683000.0,1854562000.0,783398000.0,1505331000.0,,861351000.0,0.1746559023780781
エステー,4951,化学,プライム（内国株式）,2025-03-31,東京都,32766414848.0,1.0082283,48114000000.0,1659000000.0,0.03987,2834000000.0,0.07534,0.099020004,0.7103592696813036,17.90194,12609000000.0,10928000000.0,24776000000.0,695000000.0,10061000000.0,5948000000.0,16330600000.0,0.4983944711606674
コニシ,4956,化学,プライム（内国株式）,2025-03-31,大阪府,82815287296.0,0.93312806,135876000000.0,10649000000.0,0.074310005,8084000000.0,0.05921,0.09401,0.6304924671603278,10.66211,50130000000.0,43266000000.0,85765000000.0,216000000.0,21118000000.0,9838000000.0,42521600000.0,0.5134510956656888
ヤスハラケミカル,4957,化学,スタンダード（内国株式）,2025-03-31,広島県,12533522432.0,0.9086034,14661000000.0,1820000000.0,0.11559,1376000000.0,0.06507,0.04817,0.7668923838648609,,6403000000.0,3679000000.0,19812000000.0,3549000000.0,6021000000.0,1460000000.0,14431000000.0,1.1513922026544947
長谷川香料,4958,化学,プライム（内国株式）,2024-09-30,東京都,109172736000.0,0.9149041,71645000000.0,9374000000.0,0.14579001,7201000000.0,0.09474,0.05702,0.8282123678237281,14.057292,24824000000.0,14771000000.0,72241000000.0,,27396000000.0,11997000000.0,55814900000.0,0.5112531026061305
ケミプロ化成,4960,化学,スタンダード（内国株式）,2025-03-31,兵庫県,5862636032.0,1.6725014,9710828000.0,402285000.0,0.093830004,128077000.0,0.0452,0.12567,0.3592537147655354,,8520523000.0,6007312000.0,8047786000.0,5547631000.0,2149036000.0,254891000.0,-294313300.0,-0.0502015302320579
上村工業,4966,化学,スタンダード（内国株式）,2025-03-31,大阪府,204710379520.0,1.991282,83845427000.0,18829148000.0,0.22424,14078236000.0,0.1649,0.14025,0.812618871401139,16.14093,24469938000.0,18450869000.0,86652984000.0,1230928000.0,52152610000.0,16971092000.0,74062810400.0,0.3617931370830375
小林製薬,4967,化学,プライム（内国株式）,2024-12-31,大阪府,395779866624.0,1.9005855,165600000000.0,24869000000.0,0.1145,10067000000.0,0.073060006,0.05646,0.8044150010551385,22.548813,51898000000.0,46423000000.0,144468000000.0,846000000.0,50873000000.0,24617000000.0,109801900000.0,0.2774317474423587
荒川化学工業,4968,化学,プライム（内国株式）,2025-03-31,大阪府,21564762112.0,0.36821246,80236000000.0,1057000000.0,0.00244,2644000000.0,0.021329999,0.0055199997,0.4781311070590447,6.3418903,65060000000.0,37608000000.0,62264000000.0,39484000000.0,9431000000.0,10105000000.0,4277500000.0,0.1983560021568579
東洋合成工業,4970,化学,スタンダード（内国株式）,2025-03-31,東京都,54922571776.0,9.363612,38665000000.0,4103000000.0,-0.00457,3279000000.0,-0.045029998,-0.10824,0.3769433985181586,18.72649,41037000000.0,21132000000.0,24069000000.0,29162000000.0,3597000000.0,472000000.0,-16637600000.0,-0.3029282763352003
メック,4971,化学,プライム（内国株式）,2024-12-31,兵庫県,85642944512.0,3.1543555,18234377000.0,4562468000.0,0.27146,2291615000.0,0.12242,0.08446,0.8141025144334731,24.19147,6141899000.0,4458376000.0,19659058000.0,,11476446000.0,1627553000.0,14656446100.0,0.1711343086522018
綜研化学,4972,化学,スタンダード（内国株式）,2025-03-31,東京都,40156811264.0,1.0597323,47633842000.0,6347466000.0,0.13526,4378529000.0,0.07958,0.098529994,0.7022679839553954,4.011926,16111735000.0,13295612000.0,33435181000.0,4135439000.0,8413644000.0,76578000.0,17377050600.0,0.4327298421620014
日本高純度化学,4973,化学,プライム（内国株式）,2025-03-31,東京都,18138501120.0,1.1669327,12611218000.0,502649000.0,0.04323,1579736000.0,0.100030005,0.09328,0.8573522152785438,10.8238535,2261913000.0,784875000.0,9544044000.0,,7585250000.0,5974602000.0,11464352400.0,0.6320451907329375
タカラバイオ,4974,化学,プライム（内国株式）,2025-03-31,滋賀県,109939343360.0,1.0078131,45039000000.0,2266000000.0,-0.19609,1041000000.0,0.0,,0.9215216940335424,25.732807,9488000000.0,7131000000.0,57679000000.0,1101000000.0,29549000000.0,,48191000000.0,0.4383417121402752
ＪＣＵ,4975,化学,プライム（内国株式）,2025-03-31,東京都,114435588096.0,2.4054937,28356968000.0,10513766000.0,0.39847,7497987000.0,0.2718,0.17537001,0.871843896294458,16.293028,7028239000.0,6347931000.0,40223270000.0,457966000.0,26046792000.0,1402110000.0,34176508000.0,0.2986527929696951
東洋ドライルーブ,4976,化学,スタンダード（内国株式）,2024-06-30,東京都,5494736896.0,0.53027767,4699118000.0,654594000.0,0.12784,617308000.0,0.13516,0.07069,0.7992402105492402,,2407165000.0,1675922000.0,6375955000.0,775500000.0,4613054000.0,564101000.0,4363660700.0,0.7941528015975817
新田ゼラチン,4977,化学,スタンダード（内国株式）,2025-03-31,大阪府,19348692992.0,0.92808354,38745000000.0,3931000000.0,0.13724,3159000000.0,0.08447,0.16617,0.5119639719892114,8.994932,15041000000.0,8837000000.0,24845000000.0,7738000000.0,5007000000.0,3073000000.0,11955100000.0,0.6178763601729074
リプロセル,4978,化学,グロース（内国株式）,2025-03-31,神奈川県,15907186688.0,1.8370695,2978627000.0,-130410000.0,-0.61263,103245000.0,-0.044460002,-0.01477,0.929084233857646,210.0,685809000.0,640585000.0,4896441000.0,,2823367000.0,4403537000.0,7293107900.0,0.4584788022574567
ＯＡＴアグリオ,4979,化学,スタンダード（内国株式）,2024-12-31,東京都,22816425984.0,1.3398569,29773000000.0,3115000000.0,0.14946,2077000000.0,0.07295,0.13793,0.4601736722153304,,17561000000.0,13533000000.0,20669000000.0,10972000000.0,4849000000.0,484000000.0,3446800000.0,0.1510666044899874
デクセリアルズ,4980,化学,プライム（内国株式）,2025-03-31,栃木県,392549466112.0,4.099857,110390000000.0,39735000000.0,0.30547002,27737000000.0,0.24337,0.28797,0.6317637217512729,15.268971,55906000000.0,39270000000.0,63559000000.0,21078000000.0,34979000000.0,761000000.0,8185700000.0,0.0208526585988643
アース製薬,4985,化学,プライム（内国株式）,2024-12-31,東京都,110548533248.0,1.4694741,169278000000.0,6429000000.0,0.12564,3475000000.0,0.029790001,0.06988,0.5077044442478398,35.070698,60984000000.0,57877000000.0,75073000000.0,5000000000.0,17007000000.0,5440000000.0,17897000000.0,0.1618926952187652
昭和化学工業,4990,化学,スタンダード（内国株式）,2025-03-31,東京都,5037731328.0,0.6109304,9237406000.0,346088000.0,0.059270002,411843000.0,0.049829997,0.05795,0.5946172290938272,,5535627000.0,3666489000.0,6789683000.0,2884005000.0,3172426000.0,3706238000.0,3848422600.0,0.7639197784546877
北興化学工業,4992,化学,スタンダード（内国株式）,2024-11-30,東京都,41815564288.0,0.80099434,46195000000.0,4540000000.0,0.10896,4006000000.0,0.09121,0.08663,0.7072196197299532,10.713343,19125000000.0,12491000000.0,40686000000.0,1000000000.0,6207000000.0,12259000000.0,30142300000.0,0.7208392500074445
大成ラミックグループ,4994,化学,スタンダード（内国株式）,2025-03-31,埼玉県,16392517632.0,0.6615891,30849520000.0,2372950000.0,0.08367,1690889000.0,0.04775,0.06022,0.7351494891491944,11.685046,9063488000.0,8633309000.0,17843923000.0,180607000.0,5851933000.0,943751000.0,9441060700.0,0.5759371996385723
クミアイ化学工業,4996,化学,プライム（内国株式）,2024-10-31,東京都,82972606464.0,0.5575512,161049000000.0,11350000000.0,0.02516,13590000000.0,0.05898,0.06459,0.5296942724177236,6.792862,122533000000.0,96021000000.0,178355000000.0,74262000000.0,27404000000.0,38691000000.0,82905700000.0,0.9991936318882664
日本農薬,4997,化学,プライム（内国株式）,2025-03-31,東京都,67926908928.0,0.8643843,99966000000.0,8576000000.0,0.13062,2356000000.0,0.04646,0.063,0.5077455720817785,23.586958,72795000000.0,51870000000.0,116639000000.0,33508000000.0,23332000000.0,11883000000.0,52162100000.0,0.7679151138069581
フマキラー,4998,化学,スタンダード（内国株式）,2025-03-31,東京都,18967977984.0,0.77477217,73854000000.0,2653000000.0,0.060310002,1462000000.0,0.01739,0.057529997,0.3887178697860551,11.498502,37248000000.0,33238000000.0,44502000000.0,16754000000.0,10048000000.0,5177000000.0,10877900000.0,0.5734875909902364
日本精蝋,5010,石油・石炭製品,スタンダード（内国株式）,2024-12-31,東京都,3712859392.0,0.6435888,22045000000.0,2246000000.0,0.05471,1776000000.0,0.05862,0.22763,0.1908158116063919,,24053000000.0,15594000000.0,14669000000.0,18647000000.0,2297000000.0,313000000.0,-9164900000.0,-2.468420974881884
ニチレキグループ,5011,石油・石炭製品,プライム（内国株式）,2025-03-31,東京都,68817690624.0,0.93014425,75745000000.0,6268000000.0,-0.023139998,4848000000.0,0.06319,0.06434,0.6880695571693008,13.6856985,35051000000.0,16160000000.0,56076000000.0,19968000000.0,31621000000.0,9252000000.0,27501400000.0,0.3996268946346908
