会社名,銘柄コード,業種,優先市場,決算月,都道府県,時価総額,PBR,売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,PER(会予),負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
ライト工業,1926,建設業,プライム（内国株式）,2025-03-31,東京都,138306142208,1.6680524,121456000000.0,12812000000.0,0.087349996,9919000000.0,0.081879996,0.11896,0.7187032051649224,15.280941,33536000000.0,31721000000.0,78411000000.0,1561000000.0,30947000000.0,8313000000.0,50694100000.0,0.3665354205582615
積水ハウス,1928,建設業,プライム（内国株式）,2025-01-31,大阪府,2161872994304,1.1413095,4058583000000.0,331367000000.0,0.08489,217705000000.0,0.04658,0.10170999,0.4080571895805399,8.835374,2790252000000.0,1555648000000.0,3712106000000.0,1899709000000.0,390559000000.0,205632000000.0,1065796400000.0,0.4929967684540718
日特建設,1929,建設業,プライム（内国株式）,2025-03-31,東京都,52061036544,1.5458882,67215000000.0,3679000000.0,0.029140001,2408000000.0,0.040170003,0.086330004,0.6035542443718611,13.003128,22380000000.0,17547000000.0,40342000000.0,707000000.0,18151000000.0,4288000000.0,20963600000.0,0.4026735038646871
インテグループ,192A,サービス業,グロース（内国株式）,2025-05-31,東京都,4228640000,2.2238302,1892197000.0,497306000.0,0.0,311117000.0,0.0,,0.8946456658089607,,223924000.0,223924000.0,1958557000.0,,1912696000.0,,1734633000.0,0.41021061144954407
北陸電気工事,1930,建設業,プライム（内国株式）,2025-03-31,富山県,37678485504,0.8640268,55607000000.0,4352000000.0,0.05985,3187000000.0,0.05455,0.07348,0.7230138204819873,,16815000000.0,13308000000.0,39658000000.0,330000000.0,22761000000.0,1366000000.0,23799200000.0,0.6316389759740594
ユアテック,1934,建設業,プライム（内国株式）,2025-03-31,宮城県,170143055872,1.1525817,257204000000.0,16185000000.0,0.05987,11982000000.0,0.04644,0.08462,0.6321750002140832,23.02974,85844000000.0,64954000000.0,154335000000.0,8236000000.0,33770000000.0,11102000000.0,76262400000.0,0.448225169162195
日本リーテック,1938,建設業,プライム（内国株式）,2025-03-31,東京都,53116030976,0.8553539,68669727000.0,5199695000.0,-0.00413,4733323000.0,0.071040004,0.081920005,0.6734863030084804,,30896481000.0,24402291000.0,55695375000.0,1761861000.0,8314766000.0,16185080000.0,36128450000.0,0.6801797750348537
四電工,1939,建設業,プライム（内国株式）,2025-03-31,,65528057856,0.98402625,105877000000.0,8073000000.0,0.093100004,5173000000.0,0.05094,0.0789,0.6505269497139415,,34741000000.0,26191000000.0,55270000000.0,8462000000.0,9457000000.0,12133000000.0,29022100000.0,0.44289577548257253
中電工,1941,建設業,プライム（内国株式）,2025-03-31,広島県,226676719616,0.970799,221885000000.0,21699000000.0,0.12316,19895000000.0,0.09661999,0.09474,0.7709084722694795,,64302000000.0,50696000000.0,129723000000.0,480000000.0,27744000000.0,102681000000.0,137297700000.0,0.6056982835846052
関電工,1942,建設業,プライム（内国株式）,2025-03-31,,989894541312,2.527865,671888000000.0,58327000000.0,0.111260004,42380000000.0,0.070989996,0.14102,0.6098256025993833,28.56216,222274000000.0,198888000000.0,385262000000.0,27108000000.0,60991000000.0,67429000000.0,210188300000.0,0.21233403279648128
きんでん,1944,建設業,プライム（内国株式）,2025-03-31,,1237832433664,2.0059674,705058000000.0,60980000000.0,0.13693,47250000000.0,0.08242,0.10098,0.7290350532376447,31.379555,221956000000.0,202457000000.0,503656000000.0,14936000000.0,104161000000.0,128500000000.0,371650000000.0,0.30024257717978126
東京エネシス,1945,建設業,プライム（内国株式）,2025-03-31,東京都,57758396416,0.8224691,67722000000.0,2667000000.0,0.03375,2900000000.0,0.052600004,0.05456,0.6330992496368464,26.967339,39655000000.0,28347000000.0,58018000000.0,19602000000.0,7648000000.0,15427000000.0,29161900000.0,0.5048945574936649
トーエネック,1946,建設業,プライム（内国株式）,2025-03-31,愛知県,161217282048,1.1498864,270966000000.0,16042000000.0,0.08084,10765000000.0,0.05623,0.11146,0.43994255556879325,,173881000000.0,94343000000.0,146274000000.0,91166000000.0,43033000000.0,25958000000.0,-9436400000.0,-0.05853218637683307
弘電社,1948,建設業,スタンダード（内国株式）,2025-03-31,東京都,23947476992,1.0817853,39263000000.0,3081000000.0,0.08093,2737000000.0,0.069460005,0.13814001,0.6534232209737828,,11464000000.0,10781000000.0,25825000000.0,514000000.0,892000000.0,1440000000.0,15369000000.0,0.6417795079262102
住友電設,1949,建設業,プライム（内国株式）,2025-03-31,大阪府,342406791168,2.8684254,203639000000.0,17886000000.0,0.11278,12800000000.0,0.06814,0.12553,0.5755376384903101,,78400000000.0,70157000000.0,150185000000.0,2533000000.0,64919000000.0,23712000000.0,88383400000.0,0.2581239691494179
ＷＯＬＶＥＳ　ＨＡＮＤ,194A,サービス業,グロース（内国株式）,2024-06-30,大阪府,11509959680,4.2393994,4990639000.0,827469000.0,0.23916,558406000.0,0.10855,0.24565001,0.36539722208007924,,3670842000.0,1130512000.0,1297246000.0,3002058000.0,910879000.0,,-2373596000.0,-0.20622105254846557
日本電設工業,1950,建設業,プライム（内国株式）,2025-03-31,東京都,173190627328,0.8783122,216922000000.0,17934000000.0,0.07432,13192000000.0,0.07163,0.08055,0.6603371256596083,16.65918,86739000000.0,73157000000.0,177804000000.0,4100000000.0,14979000000.0,41318000000.0,119987600000.0,0.6928065441599184
エクシオグループ,1951,建設業,プライム（内国株式）,2025-03-31,東京都,469327577088,1.4920605,670822000000.0,42465000000.0,0.04073,26855000000.0,0.04023,0.08673,0.49982957331071354,19.29217,315724000000.0,206606000000.0,387728000000.0,129189000000.0,40010000000.0,32531000000.0,94775700000.0,0.20193933752635493
新日本空調,1952,建設業,プライム（内国株式）,2025-03-31,東京都,139900370944,2.0238671,137684000000.0,11347000000.0,0.06444,9656000000.0,0.073470004,0.15718001,0.5864123351894792,,48872000000.0,46899000000.0,89836000000.0,3856000000.0,20271000000.0,22443000000.0,56674100000.0,0.40510328612842483
クラフティア,1959,建設業,プライム（内国株式）,2025-03-31,福岡県,527932358656,1.6370133,473953000000.0,41388000000.0,0.10925999,28883000000.0,0.06629,0.09859,0.6348429387969013,15.024155,176321000000.0,147529000000.0,299268000000.0,22474000000.0,71693000000.0,80153000000.0,179054100000.0,0.3391610630873858
ＭＵＳＣＡＴ　ＧＲＯＵＰ,195A,サービス業,グロース（内国株式）,2025-03-31,東京都,2710414080,2.5850842,2986723000.0,88007000.0,-0.20694,112934000.0,-0.00763,,0.32769504753276935,,2389634000.0,970190000.0,1855867000.0,1987257000.0,543999000.0,,-533767000.0,-0.19693190200664837
サンテック,1960,建設業,スタンダード（内国株式）,2025-03-31,東京都,21496516608,0.72201383,67859000000.0,2123000000.0,0.01954,1748000000.0,0.02398,0.05737,0.5160317756059554,,28451000000.0,26990000000.0,39842000000.0,3051000000.0,9111000000.0,2866000000.0,13397200000.0,0.6232265554603478
三機工業,1961,建設業,プライム（内国株式）,2025-03-31,東京都,283756167168,2.751498,253135000000.0,21895000000.0,0.044460002,17203000000.0,0.06945,0.17312999,0.5296780007866998,23.855211,94459000000.0,82283000000.0,138834000000.0,7399000000.0,31856000000.0,31816000000.0,66646200000.0,0.23487137095611252
日揮ホールディングス,1963,建設業,プライム（内国株式）,2025-03-31,神奈川県,383543115776,1.0099416,858082000000.0,-11474000000.0,0.04162,-398000000.0,-0.00851,-0.01864,0.4981732393917174,13.029556,391916000000.0,346928000000.0,561267000000.0,34889000000.0,333701000000.0,80386000000.0,225621200000.0,0.5882551158388387
中外炉工業,1964,建設業,プライム（内国株式）,2025-03-31,大阪府,33329037312,1.1865345,36247000000.0,2736000000.0,0.06352,2998000000.0,0.097399995,0.12956999,0.5812335850295469,14.086877,20129000000.0,15233000000.0,35982000000.0,5507000000.0,4392000000.0,6533000000.0,20426100000.0,0.6128619860449932
テクノ菱和,1965,建設業,スタンダード（内国株式）,2025-03-31,東京都,117467725824,2.218006,84190000000.0,9634000000.0,0.11431,7256000000.0,0.09423,0.16259001,0.6604418497311727,,27217000000.0,23863000000.0,56216000000.0,65000000.0,12571000000.0,10231000000.0,36160700000.0,0.3078351925717792
高田工業所,1966,建設業,スタンダード（内国株式）,2025-03-31,福岡県,12446513152,0.6320594,58067410000.0,2933802000.0,0.00042,2309002000.0,0.03341,0.09877,0.44902484756911126,6.5324125,24592853000.0,18467630000.0,31101353000.0,9372261000.0,5186250000.0,410662000.0,6795963400.0,0.5460134350083399
ヤマト,1967,建設業,スタンダード（内国株式）,2025-03-31,群馬県,42132619264,1.1262299,53168544000.0,4796727000.0,0.08487,3932952000.0,0.08658,0.12529,0.6992975503526981,,17611370000.0,14951177000.0,34739278000.0,1221524000.0,11494518000.0,12255933000.0,25707061100.0,0.6101462844956631
太平電業,1968,建設業,プライム（内国株式）,2025-03-31,東京都,136621924352,1.2090541,125670000000.0,13037000000.0,0.05187,9753000000.0,0.068969995,0.07901,0.7329245015347313,4.209605,40019000000.0,23491000000.0,108609000000.0,14108000000.0,42607000000.0,17635000000.0,80934500000.0,0.5923975993155831
高砂熱学工業,1969,建設業,プライム（内国株式）,2025-03-31,東京都,615528267776,3.4006567,381661000000.0,32012000000.0,0.105900005,27631000000.0,0.08524,0.20162001,0.5393836076537025,13.772634,150668000000.0,130040000000.0,245138000000.0,37737000000.0,47647000000.0,43792000000.0,125124400000.0,0.20327969737619694
ＭＦＳ,196A,その他金融業,グロース（内国株式）,2024-06-30,東京都,2431799040,1.0801073,1889942000.0,-110789000.0,0.022869999,-121571000.0,0.05485,0.07459,0.8512327397843067,,360170000.0,260170000.0,2259557000.0,108330000.0,1976801000.0,,1899387000.0,0.7810624845052986
三晃金属工業,1972,建設業,スタンダード（内国株式）,2025-03-31,東京都,27181873152,1.8162661,45360000000.0,4119000000.0,0.05955,2941000000.0,0.04912,0.12157,0.6542035772043737,,14326000000.0,11046000000.0,32486000000.0,85000000.0,14603000000.0,10000000.0,18167000000.0,0.6683498189551113
朝日工業社,1975,建設業,プライム（内国株式）,2025-03-31,東京都,83318923264,2.028409,91946000000.0,7251000000.0,0.10686,6229000000.0,0.07582,0.17426,0.5197437578066064,,38834000000.0,36786000000.0,60288000000.0,3994000000.0,18532000000.0,9836000000.0,28339200000.0,0.34012921542691915
明星工業,1976,建設業,プライム（内国株式）,2025-03-31,大阪府,75354333184,1.0904397,66283000000.0,10614000000.0,0.11999,8454000000.0,0.11765,0.11148,0.7740650011853291,,19378000000.0,14631000000.0,61236000000.0,800000000.0,33258000000.0,6297000000.0,46265900000.0,0.6139779631123277
大氣社,1979,建設業,プライム（内国株式）,2025-03-31,東京都,191883739136,1.3577473,276212000000.0,17975000000.0,0.062119998,11026000000.0,0.03979,0.08651,0.5515109071403028,7.991196,111963000000.0,101030000000.0,210935000000.0,13316000000.0,47556000000.0,26324000000.0,117398800000.0,0.6118225573913386
タウンズ,197A,医薬品,スタンダード（内国株式）,2025-06-30,静岡県,58307874816,3.340902,18627990000.0,8265029000.0,-1.04472,6315407000.0,0.33903,0.40634,0.4769964881016705,9.016916,19097627000.0,9529874000.0,15476605000.0,14424000000.0,9266630000.0,,-3621022000.0,-0.062101766038064755
ダイダン,1980,建設業,プライム（内国株式）,2025-03-31,,298440556544,2.7365701,262732000000.0,23038000000.0,0.16114001,17443000000.0,0.082650006,0.22654,0.4970437835854516,23.489477,106105000000.0,100523000000.0,165326000000.0,23602000000.0,51761000000.0,17116000000.0,71202200000.0,0.2385808444553763
協和日成,1981,建設業,スタンダード（内国株式）,2025-03-31,東京都,15495660544,1.4533589,37416616000.0,1483259000.0,0.03773,1133684000.0,0.02252,0.0725,0.6654239458116251,,9487797000.0,8940228000.0,17002068000.0,36672000.0,6777925000.0,4181835000.0,10441555500.0,0.6738373927559367
日比谷総合設備,1982,建設業,プライム（内国株式）,2025-03-31,東京都,96980516864,1.389024,89786000000.0,7460000000.0,0.08505999,5906000000.0,0.07045,0.09285,0.7073712655757394,,28233000000.0,26536000000.0,72886000000.0,17000000.0,19781000000.0,22381000000.0,60319700000.0,0.6219775059003753
ＰｏｓｔＰｒｉｍｅ,198A,情報・通信業,グロース（内国株式）,2025-05-31,東京都,2587801600,2.7092242,897378000.0,183175000.0,-0.5216,87339000.0,0.096990004,,0.7962020244588859,,255334000.0,255334000.0,1217514000.0,,912870000.0,,962180000.0,0.37181366608630273
神田通信機,1992,建設業,スタンダード（内国株式）,2025-03-31,東京都,6210882560,1.0293145,7179706000.0,625592000.0,-0.0037,431625000.0,0.06008,0.07318,0.6447162017307642,,3370134000.0,2174854000.0,5313860000.0,348317000.0,2761894000.0,2018540000.0,3356704000.0,0.5404552360429755
高橋カーテンウォール工業,1994,建設業,スタンダード（内国株式）,2024-12-31,東京都,4054830080,0.38394478,9383723000.0,593804000.0,-0.02362,372702000.0,0.00821,0.00617,0.7763077564319859,,3104154000.0,2463369000.0,8691787000.0,1329000000.0,1028871000.0,1351205000.0,6533476500.0,1.6112824387452507
暁飯島工業,1997,建設業,スタンダード（内国株式）,2024-08-31,茨城県,7261547008,3.9353375,8825161000.0,751087000.0,0.04815,559327000.0,0.04271,0.1333,0.6605817515007797,,3499450000.0,2962668000.0,6974846000.0,620713000.0,5042891000.0,529218000.0,3845848600.0,0.5296183575983262
ニップン,2001,食料品,プライム（内国株式）,2025-03-31,東京都,179495518208,0.7261508,410878000000.0,21489000000.0,0.053200003,24757000000.0,0.04842,0.08009,0.6068091757550861,9.679515,152745000000.0,104407000000.0,159014000000.0,57028000000.0,44945000000.0,85530000000.0,66140000000.0,0.36847716678561715
日清製粉グループ本社,2002,食料品,プライム（内国株式）,2025-03-31,東京都,520339193856,1.0456829,851486000000.0,46380000000.0,0.05249,34684000000.0,0.02888,0.05047,0.6141522299873499,14.091801,287143000000.0,147313000000.0,338728000000.0,84533000000.0,93968000000.0,158338000000.0,162421600000.0,0.31214561946865177
日東富士製粉,2003,食料品,スタンダード（内国株式）,2025-03-31,東京都,61914611712,1.2645422,72341000000.0,5102000000.0,0.03078,3550000000.0,0.046880003,0.06945,0.7840212245416707,,13521000000.0,9893000000.0,32444000000.0,420000000.0,1195000000.0,8394000000.0,24798800000.0,0.40053227040094014
昭和産業,2004,食料品,プライム（内国株式）,2025-03-31,東京都,97287086080,0.71409863,334425000000.0,11126000000.0,0.04176,11599000000.0,0.02754,0.0677,0.528281357630409,9.733594,116885000000.0,78362000000.0,112749000000.0,50726000000.0,8106000000.0,47221000000.0,28918700000.0,0.29725116832279164
鳥越製粉,2009,食料品,スタンダード（内国株式）,2024-12-31,福岡県,25944915968,0.73803574,26168384000.0,1063123000.0,0.060599998,950007000.0,0.04275,0.03167,0.7909320898563444,,9459892000.0,4210946000.0,23541258000.0,3286009000.0,10373448000.0,11210321000.0,21928590700.0,0.8451979851099282
豆蔵,202A,情報・通信業,グロース（内国株式）,2025-03-31,東京都,42548551680,15.139401,10551965000.0,2070329000.0,0.1863,1433833000.0,0.13646,,0.7234368312190882,,1303276000.0,1291302000.0,3680339000.0,102888000.0,1832835000.0,,2377063000.0,0.055867071995245876
中部飼料,2053,食料品,プライム（内国株式）,2025-03-31,愛知県,48741416960,0.69951874,209837000000.0,4282000000.0,0.02563,3503000000.0,0.01805,0.05613,0.6636904175936682,11.246593,34066000000.0,23361000000.0,66157000000.0,9880000000.0,11942000000.0,6943000000.0,36951100000.0,0.7581047557629313
日和産業,2055,食料品,スタンダード（内国株式）,2025-03-31,兵庫県,6121785856,0.33176807,48577000000.0,906000000.0,0.02388,310000000.0,0.00769,0.02005,0.6138827172961692,,11470000000.0,11219000000.0,23625000000.0,3969000000.0,9019000000.0,950000000.0,12820000000.0,2.0941601522103293
ロゴスホールディングス,205A,建設業,グロース（内国株式）,2025-05-31,北海道,5795668480,2.1497135,36269311000.0,487266000.0,-0.09842,199832000.0,0.00527,,0.16127662227661768,,17716083000.0,12801887000.0,14351739000.0,7622144000.0,7161453000.0,,-3364344000.0,-0.580492830397366
フィード・ワン,2060,食料品,プライム（内国株式）,2025-03-31,神奈川県,38377009152,0.6652117,296045000000.0,6343000000.0,0.025290001,5387000000.0,0.017819999,0.093710005,0.43990593692619917,56.404495,68825000000.0,50168000000.0,80085000000.0,27945000000.0,10342000000.0,10450000000.0,18575000000.0,0.4840137470439635
ＰＲＩＳＭ　ＢｉｏＬａｂ,206A,医薬品,グロース（内国株式）,2024-09-30,神奈川県,5170695680,,305620000.0,-782392000.0,0.0,-1049514000.0,0.0,,0.7735121890682393,,1025665000.0,1019869000.0,4483094000.0,,4392022000.0,,3457429000.0,0.6686583806069206
構造計画研究所ホールディングス,208A,情報・通信業,スタンダード（内国株式）,2025-06-30,,33939230720,3.2674026,20137374000.0,3073445000.0,0.26604998,2048962000.0,0.10863,0.19658001,0.4574361656566391,,11898781000.0,6833579000.0,9444243000.0,3613685000.0,4242765000.0,4239727000.0,513270900.0,0.015123233176217377
日本甜菜製糖,2108,食料品,プライム（内国株式）,2025-03-31,東京都,37788127232,0.5287012,64796000000.0,536000000.0,-0.00518,2703000000.0,-0.043920003,-0.03885,0.7294175764461789,,27387000000.0,16435000000.0,51318000000.0,9048000000.0,3164000000.0,25456000000.0,41750200000.0,1.1048496725882941
ＤＭ三井製糖,2109,食料品,プライム（内国株式）,2025-03-31,東京都,97046388736,0.8597933,178785000000.0,13844000000.0,0.0634,6295000000.0,0.03066,0.04111,0.5668410848879305,,82857000000.0,45756000000.0,98689000000.0,48619000000.0,40596000000.0,16728000000.0,27541600000.0,0.2837982985118874
塩水港精糖,2112,食料品,スタンダード（内国株式）,2025-03-31,東京都,13531159552,0.8020838,32519000000.0,2881000000.0,0.07965,2136000000.0,0.06464,0.13613,0.5651759904778099,,12786000000.0,7947000000.0,9756000000.0,8248000000.0,3313000000.0,8375000000.0,2832500000.0,0.20933165329362602
フジ日本,2114,食料品,スタンダード（内国株式）,2025-03-31,東京都,26959427584,1.0501043,28209627000.0,3232701000.0,0.15425,2845999000.0,0.094969995,0.10802,0.705748612226435,,9887606000.0,5795341000.0,17696870000.0,4818000000.0,6644241000.0,11338784000.0,15746412800.0,0.5840781578517361
ウェルネオシュガー,2117,食料品,プライム（内国株式）,2025-03-31,東京都,82904915968,1.1300347,97069000000.0,8024000000.0,0.084,5565000000.0,0.054959998,0.0788,0.660540814847035,,35990000000.0,32009000000.0,47051000000.0,17756000000.0,15445000000.0,9503000000.0,17713100000.0,0.21365560525791955
カドス・コーポレーション,211A,建設業,スタンダード（内国株式）,2024-07-31,山口県,4400153088,1.0089484,6475088000.0,637497000.0,0.12486,405173000.0,0.08673,0.15554,0.48798533288622137,,4302747000.0,1524785000.0,3417779000.0,2094533000.0,2443971000.0,3150000.0,-882763000.0,-0.20062097439460724
ＬＩＦＵＬＬ,2120,サービス業,プライム（内国株式）,2024-09-30,東京都,23961317376,0.9426543,34466000000.0,-6444000000.0,0.1742,-8463000000.0,-0.022219999,-0.16608,0.5852006506275643,19.893618,16989000000.0,10295000000.0,21589000000.0,5537000000.0,14633000000.0,2220000000.0,6154000000.0,0.25683062009620283
ＭＩＸＩ,2121,情報・通信業,プライム（内国株式）,2025-03-31,東京都,201946431488,1.1650738,154847000000.0,26600000000.0,0.0855,17601000000.0,0.10751,0.09589,0.7983409002234597,15.752505,44213000000.0,31380000000.0,169931000000.0,12452000000.0,110666000000.0,6023000000.0,129934100000.0,0.6434087447973593
インタースペース,2122,サービス業,スタンダード（内国株式）,2024-09-30,東京都,7620072960,1.3707075,7909961000.0,555755000.0,0.00592,59522000.0,-0.0116,-0.01746,0.5022751316109619,9.148456,5590713000.0,5524299000.0,9628330000.0,,5953973000.0,482902000.0,4375648400.0,0.574226575384391
ジェイエイシーリクルートメント,2124,サービス業,プライム（内国株式）,2024-12-31,東京都,163976839168,8.878995,39156000000.0,9096000000.0,0.24699,5611000000.0,0.16183001,0.39646998,0.6955752892784377,7.2618628,7919000000.0,7726000000.0,22349000000.0,0.0,19051000000.0,0.0,14430000000.0,0.08800023267442032
日本Ｍ＆Ａセンターホールディングス,2127,サービス業,プライム（内国株式）,2025-03-31,東京都,231637811200,4.8326573,44077707000.0,16715662000.0,0.43400002,10955880000.0,0.26264,0.27219,0.7635089190013039,18.809893,14196820000.0,9896064000.0,42566635000.0,5400000000.0,39211152000.0,13945317000.0,38131536900.0,0.16461706619683342
フィットイージー,212A,サービス業,プライム（内国株式）,2024-10-31,岐阜県,43629981696,10.915298,6673497000.0,1631691000.0,0.26096,1082123000.0,0.16979,,0.5072462730603909,,2890926000.0,1764288000.0,3771726000.0,769111000.0,2500684000.0,,880800000.0,0.020187952544585913
メンバーズ,2130,サービス業,プライム（内国株式）,2025-03-31,東京都,14635649024,2.516738,22329565000.0,493143000.0,0.10029,349824000.0,0.01567,0.059580002,0.49313503164704736,7.300899,5970033000.0,5322087000.0,8034144000.0,939754000.0,4014913000.0,1541511000.0,3143168700.0,0.21476114211578404
北浜キャピタルパートナーズ,2134,サービス業,スタンダード（内国株式）,2025-03-31,大阪府,24098404352,4.0204678,701607000.0,-579064000.0,-5.57143,-835207000.0,-1.76697,-0.30372998,0.7561751709487464,,646316000.0,472726000.0,1494558000.0,256399000.0,256472000.0,59938000.0,890198600.0,0.03694014703202205
ヒップ,2136,サービス業,スタンダード（内国株式）,2025-03-31,神奈川県,5703460352,3.089284,5969419000.0,565185000.0,0.088599995,413669000.0,0.04348,0.12212,0.6740247608073225,,1924771000.0,1436135000.0,4260553000.0,400000000.0,3432998000.0,,2335782000.0,0.4095376939336353
クルーズ,2138,情報・通信業,スタンダード（内国株式）,2025-03-31,東京都,5501438976,0.60829693,14191649000.0,-1025701000.0,-0.03283,-530396000.0,-0.0301,-0.041339997,0.3116094572580459,29.187817,20202913000.0,4556815000.0,12775565000.0,17110910000.0,10104071000.0,3656678000.0,-4867673400.0,-0.8848000352698996
中広,2139,サービス業,スタンダード（内国株式）,2025-03-31,岐阜県,2808409856,1.4688362,11332980000.0,309794000.0,-0.010570001,163736000.0,0.01047,0.06884,0.39910830450612006,,2955148000.0,2351587000.0,3613741000.0,1229325000.0,1904103000.0,171201000.0,778433700.0,0.2771795214779363
ＵＴグループ,2146,サービス業,プライム（内国株式）,2025-03-31,東京都,105928491008,3.3980863,194748000000.0,8079000000.0,0.05901,8965000000.0,0.02901,0.17708999,0.5273716576734091,9.228976,30023000000.0,22927000000.0,54270000000.0,7906000000.0,31708000000.0,6000000.0,24251200000.0,0.2289393511531141
アイティメディア,2148,サービス業,プライム（内国株式）,2025-03-31,東京都,30133020672,3.8146727,8100911000.0,2028809000.0,0.20337,1496566000.0,0.16993,0.16867,0.8528395130873482,18.969696,1618548000.0,1523669000.0,9111803000.0,44146000.0,6562002000.0,,7493255000.0,0.24867254702290206
ケアネット,2150,サービス業,プライム（内国株式）,2024-12-31,東京都,46547042304,4.5188656,11182987000.0,2361302000.0,0.22945999,1139848000.0,0.119540006,0.12938,0.789572980309113,25.447138,2783349000.0,2518198000.0,10464710000.0,135422000.0,7360989000.0,1133701000.0,8474951700.0,0.1820728295613255
幼児活動研究会,2152,サービス業,スタンダード（内国株式）,2025-03-31,東京都,14961531904,3.400776,7073691000.0,1164428000.0,0.11983,872328000.0,0.077080004,0.10626,0.7618332154092071,,3213281000.0,987327000.0,9642344000.0,,9251185000.0,2773596000.0,8370580200.0,0.559473471948558
Ｅ・Ｊホールディングス,2153,サービス業,プライム（内国株式）,2025-05-31,岡山県,29637922816,0.83529085,42705000000.0,4489000000.0,-0.35744,3203000000.0,0.067,0.08886,0.6545730710811175,,17959000000.0,10057000000.0,33829000000.0,7439000000.0,21459000000.0,3298000000.0,18178600000.0,0.6133560746769441
オープンアップグループ,2154,サービス業,プライム（内国株式）,2025-06-30,東京都,147413139456,1.9150624,187954000000.0,16244000000.0,0.06669,12559000000.0,0.06682,0.16521999,0.642491564929667,11.346267,43835000000.0,38778000000.0,47339000000.0,5030000000.0,20353000000.0,3876000000.0,6217200000.0,0.042175344904418884
セーラー広告,2156,サービス業,スタンダード（内国株式）,2025-03-31,香川県,1345651456,0.69183743,2097648000.0,9743000.0,-0.24700001,27262000.0,0.02169,0.024489999,0.48077560083915055,,2200770000.0,1742903000.0,2216955000.0,534283000.0,762125000.0,263868000.0,200892600.0,0.14929021858093988
コシダカホールディングス,2157,サービス業,プライム（内国株式）,2024-08-31,,95611355136,2.7235417,63263940000.0,10164158000.0,0.16680999,6735312000.0,0.07579,0.16067,0.49185257702623675,18.21608,31360274000.0,13975861000.0,11903342000.0,11436300000.0,6772024000.0,793586000.0,-18901421800.0,-0.19769013600020774
ＦＲＯＮＴＥＯ,2158,サービス業,グロース（内国株式）,2025-03-31,,35273527296,10.596292,6099403000.0,527550000.0,-0.05757,555086000.0,0.04336,0.082200006,0.49912793075651135,84.01869,3239041000.0,2844378000.0,4003036000.0,1986667000.0,2598740000.0,966614000.0,1440624800.0,0.0408415293404288
タイミー,215A,サービス業,グロース（内国株式）,2024-10-31,東京都,135097917440,10.429467,26880693000.0,4247676000.0,0.21896,2797078000.0,0.15762,,0.34227603300995935,26.185884,17479021000.0,16699104000.0,25360846000.0,11426523000.0,12238870000.0,,7881825000.0,0.05834157290766895
ジーエヌアイグループ,2160,医薬品,グロース（内国株式）,2024-12-31,東京都,139499601920,3.5990043,23611705000.0,1402302000.0,-0.05867,1098233000.0,-0.0060900003,-0.0585,0.506597738492893,13.042124,32229009000.0,12464403000.0,29222643000.0,7205879000.0,10115037000.0,5764350000.0,1028679000.0,0.0073740640535298815
ｎｍｓ　ホールディングス,2162,サービス業,スタンダード（内国株式）,2025-03-31,東京都,8217916928,1.7841735,75707594000.0,1650192000.0,0.020060001,630626000.0,-0.0037099998,-0.0692,0.14543245162853605,,30946697000.0,27947948000.0,26077681000.0,19900060000.0,3789282000.0,17411000.0,-4856828300.0,-0.5910047938610654
アルトナー,2163,サービス業,プライム（内国株式）,2025-01-31,神奈川県,20751333376,4.124691,11125970000.0,1810142000.0,0.19208,1260601000.0,0.11766,0.28402,0.7040051773090793,22.81542,1979508000.0,1262765000.0,6130702000.0,,4588976000.0,1498000.0,4152242600.0,0.2000952191728694
地域新聞社,2164,サービス業,グロース（内国株式）,2024-08-31,千葉県,2146526976,11.898346,2977195000.0,34307000.0,-0.03861,3476000.0,-0.09034,-1.35309,0.24247733232579202,,944327000.0,666278000.0,1060761000.0,365878000.0,772176000.0,,116434000.0,0.05424297076246015
パソナグループ,2168,サービス業,プライム（内国株式）,2025-05-31,東京都,72094113792,0.5577099,309240000000.0,-1238000000.0,-0.00738,-8658000000.0,-0.02604,-0.05207,0.5091119009349603,38.82353,123908000000.0,87728000000.0,188948000000.0,32676000000.0,124771000000.0,7655000000.0,70398500000.0,0.9764805515621976
ＣＤＳ,2169,サービス業,スタンダード（内国株式）,2024-12-31,愛知県,12302628864,1.3785999,10492254000.0,1506502000.0,0.062470004,1056588000.0,0.09,0.10465,0.781479209712445,,2488107000.0,2472880000.0,8302755000.0,600000000.0,4176349000.0,133255000.0,5907926500.0,0.4802165915357975
リンクアンドモチベーション,2170,サービス業,プライム（内国株式）,2024-12-31,東京都,52504494080,4.2383447,37458000000.0,5485000000.0,0.18369,3691000000.0,0.0968,0.30027,0.3401350292362409,13.094289,18794000000.0,10115000000.0,13940000000.0,11629000000.0,8607000000.0,1339000000.0,-3916700000.0,-0.07459742387065393
博展,2173,サービス業,グロース（内国株式）,2024-12-31,東京都,10373438464,2.5817387,18845437000.0,1393719000.0,0.14354,999210000.0,0.05825,,0.4245739866276587,,4541225000.0,3231386000.0,6494522000.0,1738910000.0,2642641000.0,1792000.0,1954551400.0,0.18841885521209567
