会社名,銘柄コード,業種,優先市場,決算月,都道府県,時価総額,PBR,売上高,営業利益,営業利益率,当期純利益,純利益率,ROE,自己資本比率,PER(会予),負債,流動負債,流動資産,総負債,現金及び現金同等物,投資有価証券,ネットキャッシュ,ネットキャッシュ比率
岡谷電機産業,6926,電気機器,スタンダード（内国株式）,2025-03-31,東京都,4521598464.0,0.69734764,9598649000.0,-1749110000.0,-0.23196,-1705900000.0,-0.18511999,-0.23177,0.5032900050899158,,6976500000.0,3567293000.0,8823837000.0,4001454000.0,3299166000.0,2121797000.0,3332594900.0,0.7370391083006171
ヘリオス　テクノ　ホールディング,6927,電気機器,スタンダード（内国株式）,2025-03-31,東京都,17512603648.0,1.0873338,9869997000.0,900376000.0,-0.049239997,728296000.0,0.02717,0.014359999,0.7608565726794909,,5062509000.0,4806875000.0,18022170000.0,50705000.0,12013854000.0,1079200000.0,13715101000.0,0.7831560215528725
エノモト,6928,電気機器,プライム（内国株式）,2025-03-31,山梨県,12329761792.0,0.58148354,26880395000.0,618625000.0,0.04338,447931000.0,0.02409,0.03103,0.6670540009748838,11.656627,10932177000.0,7655154000.0,17610154000.0,4036000000.0,4445869000.0,523139000.0,7044174300.0,0.5713147114140127
日本セラミック,6929,電気機器,プライム（内国株式）,2024-12-31,鳥取県,77442138112.0,1.7161691,25037000000.0,4962000000.0,0.23572001,4162000000.0,0.23812,0.12845,0.8550910929439388,20.428402,6101000000.0,4931000000.0,45772000000.0,70000000.0,32330000000.0,1779000000.0,40916300000.0,0.5283467243740761
日本アンテナ,6930,電気機器,スタンダード（内国株式）,2025-03-31,東京都,8931329024.0,0.55512035,10691000000.0,495000000.0,0.18492001,3619000000.0,0.39326,0.32938,0.8385826771653543,,2992000000.0,2049000000.0,16340000000.0,6000000.0,10144000000.0,545000000.0,13729500000.0,1.53722922569603
遠藤照明,6932,電気機器,スタンダード（内国株式）,2025-03-31,大阪府,30383951872.0,0.6718326,53735000000.0,4930000000.0,0.09912,4799000000.0,0.0953,0.11886,0.6509820148669219,7.072165,23617000000.0,14551000000.0,43072000000.0,13082000000.0,15692000000.0,93000000.0,19520100000.0,0.642447700096199
古河電池,6937,電気機器,プライム（内国株式）,2025-03-31,神奈川県,45659148288.0,1.1596264,84818000000.0,5501000000.0,0.02131,2244000000.0,0.0337,0.07421,0.5799006974475458,,27510000000.0,20717000000.0,39168000000.0,8896000000.0,4649000000.0,1655000000.0,12816500000.0,0.2806994979222684
山一電機,6941,電気機器,プライム（内国株式）,2025-03-31,東京都,96954531840.0,2.3359578,45298813000.0,8225047000.0,0.21505,5240971000.0,0.13045,0.14057,0.740471702728603,16.255398,13713312000.0,10443263000.0,32112340000.0,6302239000.0,12981469000.0,65042000.0,18444557400.0,0.19023924977986878
ソフィアホールディングス,6942,情報・通信業,スタンダード（内国株式）,2025-03-31,神奈川県,5572930560.0,1.8344066,523000000.0,57037000.0,0.01212,-82603000.0,-0.0015700001,-0.0040700003,0.4061090283787665,,4429012000.0,2930873000.0,4510597000.0,2314466000.0,2747381000.0,133007000.0,174689900.0,0.0313461469004918
ＮＫＫスイッチズ,6943,電気機器,スタンダード（内国株式）,2025-03-31,神奈川県,3706493184.0,0.2910935,7564435000.0,-452477000.0,0.01761,-404091000.0,-0.056789998,-0.03299,0.8481560986294491,,2272194000.0,1514606000.0,9413863000.0,254347000.0,4688875000.0,1175166000.0,7964285200.0,2.14873866067792
日本アビオニクス,6946,電気機器,スタンダード（内国株式）,2025-03-31,神奈川県,73796927488.0,5.6149244,20122000000.0,2796000000.0,0.18197,1964000000.0,0.10667,0.19406,0.518596960576673,31.97693,12956000000.0,8724000000.0,19340000000.0,4790000000.0,1934000000.0,19000000.0,6397300000.0,0.08668789091578717
図研,6947,電気機器,プライム（内国株式）,2025-03-31,神奈川県,97272160256.0,2.5109172,40736294000.0,5392253000.0,0.09074,5226214000.0,0.12792,0.1301,0.6313557361239783,22.85,23325693000.0,19379447000.0,48495961000.0,,28218445000.0,3410311000.0,27557485700.0,0.2833029062732282
日本電子,6951,電気機器,プライム（内国株式）,2025-03-31,東京都,260348116992.0,1.8943249,196695000000.0,35502000000.0,0.1443,18688000000.0,0.0,0.14658,0.6142004440728854,9.293877,85835000000.0,72995000000.0,169492000000.0,9284000000.0,36144000000.0,14769000000.0,93995300000.0,0.36103698803739875
カシオ計算機,6952,電気機器,プライム（内国株式）,2025-03-31,東京都,278216572928.0,1.2417392,261757000000.0,14236000000.0,0.08172,8064000000.0,0.04868,0.05637,0.6599727418557249,23.110437,112717000000.0,61403000000.0,235883000000.0,46761000000.0,72174000000.0,4866000000.0,126572200000.0,0.45494126632332493
ファナック,6954,電気機器,プライム（内国株式）,2025-03-31,山梨県,4721790681088.0,2.6670334,797129000000.0,158846000000.0,0.20613001,147557000000.0,0.19278999,0.09233,0.8903032527615717,29.229969,197141000000.0,157586000000.0,1085787000000.0,,590504000000.0,192214000000.0,1023195800000.0,0.21669656050154137
ＦＤＫ,6955,電気機器,スタンダード（内国株式）,2025-03-31,東京都,12249310208.0,0.7256701,63171000000.0,1395000000.0,0.0223,536000000.0,0.00506,0.01937,0.35183426845058263,,29925000000.0,28879000000.0,31734000000.0,14708000000.0,4600000000.0,211000000.0,1956700000.0,0.1597396071104545
芝浦電子,6957,電気機器,スタンダード（内国株式）,2025-03-31,埼玉県,106884014080.0,3.0787227,34028000000.0,5449000000.0,0.13741,3749000000.0,0.08602,0.08522,0.8284052895085426,24.44659,7615000000.0,7229000000.0,30814000000.0,297000000.0,12461000000.0,482000000.0,23536400000.0,0.220205053137166
日本シイエムケイ,6958,電気機器,プライム（内国株式）,2025-03-31,東京都,31208323072.0,0.4203677,95486000000.0,3808000000.0,0.012359999,3789000000.0,0.02786,0.03679,0.5325838158071899,6.116464,67114000000.0,33686000000.0,62382000000.0,44234000000.0,22193000000.0,4041000000.0,-1903300000.0,-0.060986935940420144
フクダ電子,6960,電気機器,スタンダード（内国株式）,2025-03-31,東京都,188140322816.0,1.0470446,139007000000.0,25874000000.0,0.18832001,18605000000.0,0.13245,0.10557,0.8207580844113301,10.726098,39670000000.0,35219000000.0,127139000000.0,3317000000.0,72374000000.0,32090000000.0,109932000000.0,0.5843085541397353
エンプラス,6961,電気機器,プライム（内国株式）,2025-03-31,東京都,75309686784.0,1.3067566,38069000000.0,5287000000.0,0.18031,3943000000.0,0.1043,0.07516,0.8832815611310235,13.210513,6561000000.0,5168000000.0,38695000000.0,1438000000.0,24050000000.0,746000000.0,32656200000.0,0.4336254922114217
大真空,6962,電気機器,プライム（内国株式）,2025-03-31,,17985562624.0,0.4963175,38620931000.0,915023000.0,0.00751,285588000.0,-0.013990001,-0.00716,0.4122218211796004,12.174661,44670703000.0,24874535000.0,48934375000.0,33647307000.0,18707732000.0,2759028000.0,6194991600.0,0.3444424691910044
ローム,6963,電気機器,プライム（内国株式）,2025-03-31,京都府,791758372864.0,0.8760374,448466000000.0,-40061000000.0,0.05826,-50065000000.0,0.0,,0.6170548285112423,23.604557,551113000000.0,219623000000.0,561245000000.0,400000000000.0,196602000000.0,351511000000.0,256189700000.0,0.32357055988343253
サンコー,6964,電気機器,スタンダード（内国株式）,2025-03-31,長野県,5217490944.0,0.33630863,16838185000.0,546075000.0,0.02441,569572000.0,0.03196,0.035380002,0.7084332331235067,,6426254000.0,5400448000.0,15143376000.0,109894000.0,4891829000.0,1277957000.0,9611691900.0,1.8422057657911672
浜松ホトニクス,6965,電気機器,プライム（内国株式）,2024-09-30,静岡県,501918793728.0,1.610939,203961000000.0,32121000000.0,0.03095,25145000000.0,0.06866,0.04527,0.7622643419520793,19.919374,101624000000.0,80734000000.0,239009000000.0,36917000000.0,97021000000.0,4386000000.0,140455200000.0,0.27983650294656137
三井ハイテック,6966,電気機器,プライム（内国株式）,2025-01-31,福岡県,137427746816.0,1.260943,214890000000.0,16018000000.0,0.05366,12219000000.0,0.04257,0.08638,0.4916583965882574,11.633663,113371000000.0,44327000000.0,108220000000.0,76373000000.0,44384000000.0,1548000000.0,-4067400000.0,-0.02959664328518594
松尾電機,6969,電気機器,スタンダード（内国株式）,2025-03-31,大阪府,2947345920.0,1.0360404,4545178000.0,491165000.0,0.03309,449974000.0,-0.081520006,-0.15672,0.4185402768550288,,3833343000.0,2593040000.0,4252421000.0,2383382000.0,1157656000.0,15000000.0,429578000.0,0.14575079127461224
京セラ,6971,電気機器,プライム（内国株式）,2025-03-31,京都府,2793677258752.0,0.8658177,2014454000000.0,27299000000.0,0.04557,24097000000.0,0.0217,0.01449,0.7132717857596479,22.575418,1268073000000.0,491682000000.0,1435748000000.0,342382000000.0,444744000000.0,50068000000.0,202722600000.0,0.07256478870811328
太陽誘電,6976,電気機器,プライム（内国株式）,2025-03-31,東京都,454652002304.0,1.4039178,341438000000.0,10460000000.0,0.06434,2328000000.0,0.012250001,0.01319,0.5568312665303531,19.461798,254019000000.0,79645000000.0,279284000000.0,164400000000.0,78166000000.0,20000000.0,25279000000.0,0.05560076689840984
日本抵抗器製作所,6977,電気機器,スタンダード（内国株式）,2024-12-31,富山県,1202561280.0,0.9659128,6454650000.0,-133400000.0,-0.029579999,-181411000.0,-0.0586,-0.19537,0.19501725537633538,,5831142000.0,3606882000.0,5624775000.0,4219409000.0,1674309000.0,308521000.0,9597700.0,0.007981048583237272
村田製作所,6981,電気機器,プライム（内国株式）,2025-03-31,京都府,5945603129344.0,2.289304,1743352000000.0,279702000000.0,0.21271999,233818000000.0,0.13382,0.091630004,0.8522588050831618,20.541975,448219000000.0,276517000000.0,1497935000000.0,59993000000.0,625148000000.0,40274000000.0,1077907800000.0,0.18129494629065993
リード,6982,輸送用機器,スタンダード（内国株式）,2025-03-31,埼玉県,1488106624.0,0.59213495,4186015000.0,-90693000.0,-0.07692,-104999000.0,-0.031040002,-0.047859997,0.3298311993492757,,5282879000.0,2516683000.0,2569390000.0,3707990000.0,1435501000.0,936557000.0,-2057899100.0,-1.3828976141967633
双葉電子工業,6986,電気機器,プライム（内国株式）,2025-03-31,千葉県,27485319168.0,0.35707712,48116000000.0,-1293000000.0,-0.05878,-281000000.0,-0.01926,-0.00493,0.7633198140271046,24.545454,12782000000.0,6534000000.0,58955000000.0,700000000.0,31285000000.0,13343000000.0,55513100000.0,2.019736414945167
日東電工,6988,化学,プライム（内国株式）,2025-03-31,大阪府,2527571214336.0,2.4116879,1013878000000.0,185668000000.0,0.19395,137237000000.0,0.12547,0.12267,0.7898231360445412,19.578377,276806000000.0,221735000000.0,750209000000.0,455000000.0,363344000000.0,11096000000.0,481170200000.0,0.19036860258214514
北陸電気工業,6989,電気機器,スタンダード（内国株式）,2025-03-31,富山県,17786578944.0,0.8192049,43185000000.0,2601000000.0,0.06449,2194000000.0,0.03964,0.07925,0.5258015974071073,,20483000000.0,11279000000.0,30625000000.0,8892000000.0,11931000000.0,1431000000.0,11143700000.0,0.6265229550373507
大黒屋ホールディングス,6993,小売業,スタンダード（内国株式）,2025-03-31,東京都,9801206784.0,18.80342,10232047000.0,-904499000.0,-0.11509,-968055000.0,-0.10302,-1.53791,0.0675063011603499,,5284469000.0,4538371000.0,4870956000.0,4450000000.0,559230000.0,66199000.0,-367173700.0,-0.037462090953880645
指月電機製作所,6994,電気機器,スタンダード（内国株式）,2025-03-31,兵庫県,18335248384.0,0.7612385,27346541000.0,1990792000.0,0.11404,1194672000.0,0.06539,0.07738,0.6098376500837771,,14597582000.0,6882547000.0,20112977000.0,8800000000.0,5929507000.0,1745251000.0,6737070700.0,0.3674382020305223
東海理化電機製作所,6995,輸送用機器,プライム（内国株式）,2025-03-31,愛知県,243921666048.0,0.7330874,617660000000.0,35440000000.0,0.07556,27808000000.0,0.05673,0.10945,0.6186122886746441,11.096914,173066000000.0,131179000000.0,285523000000.0,11062000000.0,75074000000.0,32579000000.0,135262300000.0,0.5545317158229908
ニチコン,6996,電気機器,プライム（内国株式）,2025-03-31,京都府,85023604736.0,0.7567656,175751000000.0,5204000000.0,0.01984,5877000000.0,0.01998,0.03411,0.5734232690490285,14.079182,78770000000.0,51558000000.0,108254000000.0,25863000000.0,25519000000.0,26688000000.0,48165600000.0,0.5664967999128613
日本ケミコン,6997,電気機器,プライム（内国株式）,2025-03-31,東京都,25401858048.0,0.45265085,122684000000.0,3740000000.0,0.00495,37000000.0,-0.0047400002,-0.01013,0.3449127853376111,6.745964,106035000000.0,60631000000.0,86620000000.0,78384000000.0,23870000000.0,15007000000.0,-8910100000.0,-0.35076567954845067
日本タングステン,6998,電気機器,スタンダード（内国株式）,2025-03-31,福岡県,7012931072.0,0.55817574,12392000000.0,690000000.0,0.06573,676000000.0,0.05427,0.05396,0.712357511484149,,5072000000.0,4557000000.0,10145000000.0,2482000000.0,3307000000.0,1730000000.0,6284000000.0,0.8960589995087292
ＫＯＡ,6999,電気機器,プライム（内国株式）,2025-03-31,長野県,47500570624.0,0.5967634,64120000000.0,1180000000.0,0.04531,260000000.0,0.0297,0.025090002,0.5525342199271389,23.720327,63256000000.0,15935000000.0,57505000000.0,44709000000.0,26642000000.0,4942000000.0,-2291600000.0,-0.0482436309689752
三井Ｅ＆Ｓ,7003,機械,プライム（内国株式）,2025-03-31,東京都,554684448768.0,3.12743,315112000000.0,23131000000.0,0.109639995,39074000000.0,0.053629998,0.10018,0.3781043249067256,41.683094,275060000000.0,200792000000.0,239646000000.0,105242000000.0,35353000000.0,29674000000.0,-14642200000.0,-0.02639735084068345
カナデビア,7004,機械,プライム（内国株式）,2025-03-31,大阪府,155910635520.0,0.87671596,610523000000.0,26947000000.0,-0.026180001,22103000000.0,0.02915,0.101110004,0.31060121443544497,6.914298,411773000000.0,294283000000.0,357114000000.0,135763000000.0,70763000000.0,27571000000.0,-35359300000.0,-0.22679209716558532
三菱重工業,7011,機械,プライム（内国株式）,2025-03-31,東京都,14938264305664.0,6.3656445,5027176000000.0,385952000000.0,0.07532,245447000000.0,0.049200002,,0.35241459430983146,48.009064,4189101000000.0,3146299000000.0,3911632000000.0,1131274000000.0,657816000000.0,470907000000.0,52165900000.0,0.0034920991443578055
川崎重工業,7012,輸送用機器,プライム（内国株式）,2025-03-31,東京都,1909535408128.0,2.5947816,2129321000000.0,119950000000.0,0.02935,88001000000.0,0.0,0.11101,0.23298853710252504,20.02559,2291888000000.0,1847303000000.0,2023901000000.0,,132776000000.0,71802000000.0,-217725600000.0,-0.11402019521253381
ＩＨＩ,7013,機械,プライム（内国株式）,2025-03-31,東京都,3247511699456.0,6.010063,1626831000000.0,143517000000.0,0.13635999,112740000000.0,0.081709996,0.26757,0.2150186217411953,5.2994676,1731732000000.0,1117925000000.0,1302263000000.0,514723000000.0,136809000000.0,51509000000.0,-393412700000.0,-0.12114281222324824
名村造船所,7014,輸送用機器,スタンダード（内国株式）,2025-03-31,大阪府,304608739328.0,2.7701654,159227000000.0,29466000000.0,0.15781,26245000000.0,0.13538,0.21237,0.5011744332343078,,103895000000.0,78410000000.0,141310000000.0,18261000000.0,90140000000.0,32552000000.0,60201400000.0,0.19763517006377043
内海造船,7018,輸送用機器,スタンダード（内国株式）,2025-03-31,広島県,25845516288.0,2.3111436,44648000000.0,1417000000.0,0.0419,1017000000.0,0.029070001,0.114580005,0.25551946523560704,,31630000000.0,26398000000.0,28451000000.0,5680000000.0,4702000000.0,1014000000.0,-2469200000.0,-0.09553688045869846
ニッチツ,7021,機械,スタンダード（内国株式）,2025-03-31,,4577876992.0,0.40131637,9850916000.0,270070000.0,0.04153,241946000.0,0.022650002,0.02029,0.6960487518199578,,4905085000.0,3146079000.0,7562962000.0,1262200000.0,2670656000.0,2547843000.0,4441367100.0,0.9701805242389527
サノヤスホールディングス,7022,機械,スタンダード（内国株式）,2025-03-31,大阪府,8956688384.0,0.89832616,25006000000.0,1066000000.0,0.0436,1182000000.0,0.0509,0.14057,0.367479674796748,,17505000000.0,10420000000.0,12806000000.0,8093000000.0,2016000000.0,4805000000.0,-1335500000.0,-0.1491064490292755
スプリックス,7030,サービス業,スタンダード（内国株式）,2024-09-30,東京都,24967075840.0,2.684798,31860000000.0,1094000000.0,-0.04862,500000000.0,0.026180001,0.09681,0.4674784820031299,12.897349,10889000000.0,9221000000.0,9806000000.0,1509000000.0,5359000000.0,276000000.0,-889800000.0,-0.03563893528029592
インバウンドテック,7031,サービス業,グロース（内国株式）,2025-03-31,東京都,1811744768.0,1.1880301,2544543000.0,21387000.0,-0.11494,-414576000.0,0.061539996,,0.5822694486743497,,860235000.0,742388000.0,2064593000.0,652000000.0,1407147000.0,,1204358000.0,0.6647503673100161
マネジメントソリューションズ,7033,サービス業,プライム（内国株式）,2023-10-31,東京都,20973279232.0,3.7665634,16931288000.0,2207591000.0,0.055040002,1620788000.0,0.08894,,0.5981371387782554,10.136778,2730459000.0,2061676000.0,4976689000.0,650749000.0,2640389000.0,7400000.0,2251410000.0,0.10734658968183236
プロレド・パートナーズ,7034,サービス業,プライム（内国株式）,2024-10-31,東京都,6038480384.0,0.8618285,3205046000.0,-90541000.0,0.26334998,319681000.0,-0.01248,0.24659,0.4879448331518976,16.757576,1791645000.0,934935000.0,6257437000.0,996200000.0,5519365000.0,6324438000.0,8892898600.0,1.4727047261034871
ａｎｄ　ｆａｃｔｏｒｙ,7035,サービス業,スタンダード（内国株式）,2024-08-31,東京都,2331170560.0,2.6151223,5024345000.0,-317527000.0,-0.122650005,88940000.0,-0.101610005,-0.3073,0.46038802418547575,,1417756000.0,1192756000.0,2509555000.0,455924000.0,1563860000.0,23419000.0,1108192300.0,0.47538018839771207
イーエムネットジャパン,7036,サービス業,グロース（内国株式）,2024-12-31,東京都,3600079360.0,2.5424259,1329624000.0,93124000.0,0.104399994,69753000.0,0.0856,0.08908,0.5197596832241712,7.766667,1299416000.0,1126085000.0,2178291000.0,403000.0,962361000.0,275570000.0,1071774000.0,0.29770843718289586
テノ．ホールディングス,7037,サービス業,スタンダード（内国株式）,2024-12-31,東京都,4216795648.0,2.3067791,16017000000.0,197000000.0,0.03446,-466000000.0,-0.01609,-0.13897,0.17809484705399303,,8007000000.0,4947000000.0,4438000000.0,5365000000.0,2171000000.0,10000000.0,-3562000000.0,-0.8447172444055795
フロンティア・マネジメント,7038,サービス業,プライム（内国株式）,2024-12-31,東京都,8003069440.0,3.4037952,9265110000.0,-632133000.0,-0.022049999,-694858000.0,-0.10547,-0.13332,0.19069482035970628,,3415637000.0,2122901000.0,11470340000.0,1396795000.0,7561180000.0,296000.0,8054910200.0,1.0064776096707215
ブリッジインターナショナルグループ,7039,サービス業,グロース（内国株式）,2024-12-31,東京都,7232836096.0,1.548768,8615418000.0,950459000.0,0.1286,661855000.0,0.080290005,0.15873,0.7301504216626702,13.631435,1590783000.0,1285887000.0,4614940000.0,431729000.0,2695946000.0,343156000.0,3264366200.0,0.4513258916243524
サン・ライフホールディング,7040,サービス業,スタンダード（内国株式）,2025-03-31,神奈川県,5914967552.0,0.88640285,13856017000.0,1305386000.0,0.07642,835463000.0,0.05987,0.13091,0.1826134653509378,,29553525000.0,2471232000.0,12223841000.0,,10674493000.0,4174898000.0,-14407255400.0,-2.435728560358466
ＣＲＧホールディングス,7041,サービス業,グロース（内国株式）,2024-09-30,東京都,1807353216.0,0.6390925,17090086000.0,90129000.0,0.01347,-369355000.0,-0.01323,-0.07446,0.20796623534799066,,10487506000.0,9186853000.0,10079138000.0,8473543000.0,2462283000.0,592300000.0,6242000.0,0.003453669124962013
アクセスグループ・ホールディングス,7042,サービス業,スタンダード（内国株式）,2025-03-31,東京都,1999236224.0,1.624926,3594937000.0,230764000.0,0.113979995,188644000.0,0.04219,0.1393,0.5086700658839962,,1143906000.0,838266000.0,2053560000.0,599656000.0,1421604000.0,20869000.0,924262300.0,0.462307699762847
アルー,7043,サービス業,グロース（内国株式）,2024-12-31,東京都,2520027392.0,2.0160222,3089020000.0,-64558000.0,0.24574,-73706000.0,0.01762,0.047849998,0.6230312724794609,11.162528,716895000.0,548330000.0,1367037000.0,448842000.0,822647000.0,11884000.0,658460800.0,0.261291128060881
ピアラ,7044,サービス業,スタンダード（内国株式）,2024-12-31,東京都,4372943360.0,7.15702,13488568000.0,-149432000.0,-0.00206,-114160000.0,0.01352,0.43233,0.10362730095948507,,3760929000.0,3635306000.0,3590437000.0,1478880000.0,1358519000.0,267704000.0,16900800.0,0.00386485682723318
ＴＤＳＥ,7046,サービス業,グロース（内国株式）,2025-03-31,東京都,3479166208.0,1.5670698,2699081000.0,198774000.0,0.04832,136557000.0,0.040370002,0.05298,0.808620188545119,44.361706,522824000.0,502824000.0,2465835000.0,931000.0,1955492000.0,42079000.0,1972466300.0,0.5669364962974485
ポート,7047,サービス業,グロース（内国株式）,2025-03-31,東京都,25279115264.0,2.8414695,21963000000.0,2948000000.0,0.117089994,1887000000.0,0.079390004,0.22981001,0.37445554137885523,10.472056,14223000000.0,6838000000.0,7287000000.0,8444000000.0,2543000000.0,3116000000.0,-4754800000.0,-0.18809202578269474
ベルトラ,7048,サービス業,グロース（内国株式）,2024-12-31,東京都,7832161280.0,3.3200943,4304918000.0,-175595000.0,-0.04236,-407943000.0,-0.04684,-0.09149,0.29261708097444283,,5696208000.0,5695769000.0,7846681000.0,0.0,5166676000.0,9774000.0,2157314800.0,0.2754431022135438
識学,7049,サービス業,グロース（内国株式）,2025-02-28,東京都,7076152832.0,2.3610795,5369123000.0,330879000.0,0.33671,426572000.0,0.09037,0.14574,0.5181240563419642,37.88288,1457779000.0,1346081000.0,4150368000.0,345139000.0,2312580000.0,91272000.0,2756479400.0,0.38954492157582615
フロンティアインターナショナル,7050,サービス業,グロース（内国株式）,2025-04-30,東京都,9878777856.0,1.1386327,20335121000.0,1277679000.0,0.04216,876068000.0,0.044159997,0.11575,0.6180156868361235,,5453252000.0,4752593000.0,11861924000.0,310022000.0,7499018000.0,567931000.0,6806223700.0,0.6889742637411524
エヌ・シー・エヌ,7057,サービス業,スタンダード（内国株式）,2025-03-31,東京都,2913903104.0,1.5242335,8124229000.0,178518000.0,-0.02405,193686000.0,0.02269,0.10354,0.3559611366341018,,3456602000.0,2433321000.0,4194291000.0,164786000.0,2668596000.0,573312000.0,1139007400.0,0.39088719128527344
共栄セキュリティーサービス,7058,サービス業,スタンダード（内国株式）,2025-03-31,東京都,4021702144.0,0.87714344,10113415000.0,484864000.0,0.10539,-38704000.0,0.00865,0.01952,0.7134410879542725,8.156735,1820442000.0,1422263000.0,3468011000.0,480368000.0,2189268000.0,85465000.0,1707394500.0,0.4245452395193591
コプロ・ホールディングス,7059,サービス業,プライム（内国株式）,2025-03-31,愛知県,39676751872.0,4.9138308,30015113000.0,2763955000.0,0.0746,1820790000.0,0.06151,0.24611999,0.6433054190628987,,4657532000.0,4427068000.0,10778471000.0,,6190871000.0,,6120939000.0,0.154270163539258
ギークス,7060,サービス業,スタンダード（内国株式）,2025-03-31,東京都,5930505216.0,2.1009243,25162448000.0,495540000.0,0.028870001,49795000.0,0.00408,-0.01963,0.38538860980427675,22.099236,4503758000.0,2652347000.0,6452119000.0,2140109000.0,3606612000.0,25895000.0,1966487500.0,0.3315885288650592
日本ホスピスホールディングス,7061,サービス業,グロース（内国株式）,2024-12-31,東京都,11055712256.0,3.1461926,12115287000.0,1286887000.0,0.06368,639580000.0,0.0403,0.16207,0.18823158298185566,9.820359,14863927000.0,2989415000.0,3787112000.0,13188214000.0,1526291000.0,,-11076815000.0,-1.0019087638599267
フレアス,7062,サービス業,グロース（内国株式）,2025-03-31,東京都,2044942592.0,1.2703048,7582581000.0,-105098000.0,-0.00543,-244549000.0,-0.031,-0.15594,0.1779579737583378,,7152503000.0,2128236000.0,3464914000.0,6138905000.0,814999000.0,,-3687589000.0,-1.8032726270293264
Ｂｉｒｄｍａｎ,7063,サービス業,グロース（内国株式）,2024-06-30,東京都,3128435712.0,12.30497,2085456000.0,-1840223000.0,-1.53763,-3028783000.0,-2.24138,,-3.84889610044156,,1822894000.0,1405298000.0,302619000.0,1471137000.0,115844000.0,16396000.0,-1508797800.0,-0.482285058380001
ハウテレビジョン,7064,サービス業,グロース（内国株式）,2025-01-31,東京都,2862279424.0,1.9184161,2166937000.0,402370000.0,0.30036,243303000.0,0.09618,,0.5580766666525117,4.0886126,1040672000.0,634130000.0,1842924000.0,615805000.0,1599927000.0,,802252000.0,0.2802843053243428
ユーピーアール,7065,サービス業,スタンダード（内国株式）,2024-08-31,東京都,5438242304.0,0.59460354,15463106000.0,578254000.0,0.00525,597349000.0,0.021879999,0.04147,0.41557349973702884,4.9220104,12444545000.0,4203422000.0,6149858000.0,8680672000.0,3507816000.0,120062000.0,-6210643600.0,-1.1420314235413664
ピアズ,7066,サービス業,グロース（内国株式）,2024-09-30,東京都,5415396352.0,2.5811718,6208984000.0,480470000.0,0.0584,585175000.0,0.09729,0.23064,0.6365081186604465,,1640774000.0,858630000.0,2882976000.0,1079979000.0,1958512000.0,409268000.0,1528689600.0,0.28228582002782276
ブランディングテクノロジー,7067,サービス業,グロース（内国株式）,2025-03-31,東京都,1543236224.0,1.3328948,5028735000.0,110625000.0,-0.00842,76951000.0,0.01125,0.049200002,0.5693974220121683,13.18725,890109000.0,730101000.0,1906992000.0,215020000.0,1204608000.0,11346000.0,1024825200.0,0.6640753917398974
フィードフォースグループ,7068,サービス業,グロース（内国株式）,2025-05-31,東京都,15339078656.0,4.9444046,4373000000.0,1592000000.0,0.40367,1002000000.0,0.25265,0.38614,0.43394747157977265,,4332000000.0,3194000000.0,6425000000.0,2200000000.0,4233000000.0,,2093000000.0,0.13644887329535316
サイバー・バズ,7069,サービス業,グロース（内国株式）,2024-09-30,東京都,3283253504.0,7.0455976,7462203000.0,-1719481000.0,0.04994,-1954414000.0,0.0191,0.3376,0.12667389516001218,5.227418,2430036000.0,2177722000.0,1635687000.0,1174000000.0,528651000.0,29048000.0,-774015400.0,-0.23574646278668832
アンビスホールディングス,7071,サービス業,プライム（内国株式）,2024-09-30,東京都,41650176000.0,1.1739994,42475000000.0,10612000000.0,0.07605,7438000000.0,0.097550005,0.1392,0.462569116561512,3.6791315,38587000000.0,13805000000.0,18451000000.0,31748000000.0,8868000000.0,,-20136000000.0,-0.483455340020652
インティメート・マージャー,7072,サービス業,グロース（内国株式）,2024-09-30,東京都,4158772736.0,2.7822607,2995252000.0,86182000.0,0.05797,57205000.0,0.04118,0.0876,0.7455544036567551,12.25365,517800000.0,411497000.0,2049819000.0,100000000.0,1622116000.0,,1532019000.0,0.3683824765749354
ジェイック,7073,サービス業,グロース（内国株式）,2025-01-31,東京都,2227452160.0,2.2230062,4190221000.0,238198000.0,0.15123999,137777000.0,0.03977,0.18614,0.3438631506437996,,1867582000.0,1048577000.0,1904218000.0,1052356000.0,1401166000.0,44801000.0,67996700.0,0.030526671333762787
トゥエンティーフォーセブンホールディングス,7074,サービス業,グロース（内国株式）,2024-11-30,東京都,2130009344.0,18.683937,2527254000.0,-363499000.0,-0.08084,-435661000.0,-0.090909995,-127.33333,0.14396048880590837,,878936000.0,596073000.0,798754000.0,,651321000.0,,-80182000.0,-0.03764396631679753
ＱＬＳホールディングス,7075,サービス業,グロース（内国株式）,2025-03-31,大阪府,5706003968.0,3.3446722,10548294000.0,610645000.0,0.06932,372226000.0,0.03902,0.29899,0.3210337430252444,,3433402000.0,2150180000.0,3242445000.0,1950516000.0,1681223000.0,,-190957000.0,-0.03346597742849659
ＡＬｉＮＫインターネット,7077,サービス業,グロース（内国株式）,2025-02-28,東京都,1898980480.0,1.1846418,888430000.0,43396000.0,-0.16031,57254000.0,-0.06667,,0.9053216965162578,12.911548,173722000.0,157734000.0,1506385000.0,,743377000.0,,1332663000.0,0.7017781457132197
